|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|BILL 14-23 2TFH|SWSW    11 151 101|MCK|22021|9315|6658|25|8746|10206|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2012_09
1|BILL 14-23 1H|SWSW    11 151 101|MCK|22023|2445|5212|15|2307|2598|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2012_09
2|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|1237|42|30|1117|341|341|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_09
3|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|345|2642|30|448|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_09
4|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|263|552|30|179|42|42|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_09
5|SOVIG  25-2|NWNE    25 151 101|MCK|9844|56|285|30|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_09
6|HANSEN 2-23|W2SE    23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_09
7|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|70|0|30|48|11|11|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_09
8|WRIGHT   4-33 #3TFH|SESE    4  155 93 |MTL|22482|-|-|-|5239|-|906|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_09
9|WRIGHT 4-33 #4H|SESE    4  155 93 |MTL|22481|-|-|-|12047|-|5008|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_09
10|ROSS 36-1707H|SWSW    17 156 92 |MTL|22354|-|-|-|13452|-|10705|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2012_09
11|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|-|-|-|5450|-|2266|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2012_09
12|EN-REHAK 155-93-0718H-2|NENW    7  155 93 |MTL|22795|-|-|-|26309|-|25448|HESS CORPORATION|ALGER - CONFIDENTIA|2012_09
13|EN-REHAK 155-93-0718H-3|NENW    7  155 93 |MTL|22796|-|-|-|22680|-|21292|HESS CORPORATION|ALGER - CONFIDENTIA|2012_09
14|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|1977|1210|30|1497|830|830|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
15|ALGER STATE 16-21 1-H|SESW    9  155 92 |MTL|20373|8438|5621|30|7946|3175|3123|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
16|ANDERSON 28-33 2TFH|NWNE    28 155 92 |MTL|22061|274|94|4|446|184|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
17|ANDERSON 28-33 3H|NWNE    28 155 92 |MTL|22062|15099|6266|30|15076|11075|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
18|ANDERSON 28-33 4TFH|NWNW    28 155 92 |MTL|22063|6837|5678|28|6496|3565|2727|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
19|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|5411|5311|30|5314|2195|2002|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
20|ARVID ANDERSON     14-11 #2TFH|SESE    14 155 92 |MTL|22292|6102|15658|22|5259|1366|219|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
21|ARVID ANDERSON     14-11 #3H|SESE    14 155 92 |MTL|22291|18494|26688|30|17509|10792|6083|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
22|ARVID ANDERSON 14-11 #4TFH|SESW    14 155 92 |MTL|22317|8838|8943|27|8807|4705|3139|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
23|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|7098|10299|19|5375|2010|1925|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
24|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1821|1244|29|1551|681|533|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
25|BARSTAD 23-14   #1-H|SWSE    23 156 93 |MTL|20907|7612|5110|30|7104|6764|2106|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
26|BARSTAD 23-14 #2TFH|SWSE    23 156 93 |MTL|20908|6733|5094|30|6616|4127|2605|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
27|BROWN 30-19 #2H|NENW    31 156 93 |MTL|20790|3302|1981|20|3621|2607|2379|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_09
