|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|BILL 14-23 2TFH|SWSW    11 151 101|MCK|22021|6310|20613|23|6035|7137|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2012_08
1|BILL 14-23 1H|SWSW    11 151 101|MCK|22023|23234|22809|24|22414|25543|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2012_08
2|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|1477|60|31|1742|748|748|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_08
3|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|347|2697|31|434|143|143|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_08
4|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|303|632|31|345|16|16|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_08
5|SOVIG  25-2|NWNE    25 151 101|MCK|9844|48|297|31|212|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_08
6|HANSEN 2-23|W2SE    23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_08
7|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|80|0|31|92|4|4|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_08
8|LIFFRIG 29-20 #4H|SWSW    29 156 93 |MTL|22461|-|-|-|16420|-|7639|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_08
9|STROBECK 27-34 5TFH|NWNE    27 155 92 |MTL|22037|-|-|-|14111|-|0|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_08
10|ROSS 36-1707H|SWSW    17 156 92 |MTL|22354|-|-|-|11447|-|9091|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2012_08
11|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|-|-|-|6725|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2012_08
12|ATHENA 6-36TFH|SWSE    36 155 92 |MTL|22165|-|-|-|4036|-|0|SLAWSON EXPLORATION COMPANY, INC.|ALGER - CONFIDENTIA|2012_08
13|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2909|1743|31|2956|1338|1338|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
14|ALGER STATE 16-21 1-H|SESW    9  155 92 |MTL|20373|11898|5578|31|12432|8383|7576|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
15|ANDERSON 28-33 2TFH|NWNE    28 155 92 |MTL|22061|5733|5658|22|5733|4849|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
16|ANDERSON 28-33 3H|NWNE    28 155 92 |MTL|22062|21526|9153|31|21419|16502|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
17|ANDERSON 28-33 4TFH|NWNW    28 155 92 |MTL|22063|3791|3186|17|3512|3876|30|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
18|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|6131|5784|31|5996|2636|2636|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
19|ARVID ANDERSON 14-11 #4TFH|SESW    14 155 92 |MTL|22317|7706|8130|22|7929|5797|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
20|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|2276|4043|18|2660|328|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
21|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|SI|0|0|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
22|BARSTAD 23-14   #1-H|SWSE    23 156 93 |MTL|20907|9202|5288|31|9154|8173|5299|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
23|BARSTAD 23-14 #2TFH|SWSE    23 156 93 |MTL|20908|6503|4907|31|6593|4653|2704|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
24|BROWN 30-19 #2H|NENW    31 156 93 |MTL|20790|5870|3878|31|6227|7926|5759|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
25|BROWN 30-19 1-H|SWSE    30 156 93 |MTL|18760|4572|3384|31|4263|7893|5478|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
26|BURES 20-29 #1TFH|NWNE    20 155 93 |MTL|19058|8544|3702|31|8920|7952|3013|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
27|BURES 20-29 2H|NWNE    20 155 93 |MTL|20306|8970|4393|31|9471|8491|4240|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
28|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|SI|0|0|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
29|CHARLIE SORENSON 17-8    2H|NWNE    20 155 93 |MTL|20305|13901|7001|31|13460|14792|3963|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
30|CHARLIE SORENSON 17-8 1-H|NWNE    20 155 93 |MTL|19788|9108|4355|21|9427|9115|3217|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
31|CLIFFORD BAKKE 26-35 #4H|NWNW    26 155 92 |MTL|21804|10636|6779|31|11261|8356|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
32|CLIFFORD BAKKE 26-35 #2H|NENE    26 155 92 |MTL|21358|4263|1507|14|4741|2871|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
33|CLIFFORD BAKKE 26-35 #3H|NENE    26 155 92 |MTL|21359|2837|1096|9|2835|1969|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
34|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|12677|6253|31|12607|4587|2592|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
35|CVANCARA 20-17 1-H|SESE    20 155 92 |MTL|17355|2877|1323|19|2862|1165|1042|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
36|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|3085|1701|21|3586|3077|2853|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
37|ESTHER HYNEK    10-11 #4TFH|SWSW    10 155 93 |MTL|22403|14889|26318|22|13540|13023|5261|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
38|ESTHER HYNEK 10-11 #3H|SWSW    10 155 93 |MTL|22404|18487|34206|24|16603|17594|4585|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
39|ESTHER HYNEK 10-11 1-H|SWNW    10 155 93 |MTL|18881|3110|3248|18|2897|2366|1447|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
40|HOLM 9-4  #2TFH|SESW    9  155 92 |MTL|20371|8574|6971|31|8402|12077|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
41|HOLM 9-4 1-H|SESW    9  155 92 |MTL|18981|8076|4813|31|8465|10722|3376|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
42|HOSPITAL 31-36 1-H|NESE    31 156 92 |MTL|19532|4902|4850|21|4259|2764|2659|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
43|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|843|363|23|662|367|367|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
44|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|3658|6864|30|3126|1919|1919|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
45|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|4069|1997|31|4756|3682|1542|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
46|LIFFRIG 29-20 #1TFH|SWSE    29 156 93 |MTL|18371|2636|2363|31|2838|2709|724|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
47|MANITOU STATE 36 1-H|SESE    36 156 93 |MTL|17018|448|160|14|613|167|167|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_08
