|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|612|55|31|888|649|469|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_01
1|BOLKEN    24-12|NWSW   24 151 101|MCK|9617|363|2834|31|450|586|363|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_01
2|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|308|690|31|344|211|79|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_01
3|SOVIG  25-2|NWNE   25 151 101|MCK|9844|109|0|30|217|180|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_01
4|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_01
5|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|82|0|31|91|102|21|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_01
6|BARSTAD 23-14 #2TFH|SWSE   23 156 93 |MTL|20908|-|-|-|11193|-|9004|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_01
7|CLIFFORD BAKKE 26-35 #2H|NENE   26 155 92 |MTL|21358|-|-|-|18339|-|4278|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_01
8|CLIFFORD BAKKE 26-35 #3H|NENE   26 155 92 |MTL|21359|-|-|-|6427|-|2718|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_01
9|ROSS 35-0331H|SESE   3  156 92 |MTL|19854|-|-|-|4817|-|1892|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2012_01
10|EN-RIERSGARD-156-93- 1718H-1|NWSW   16 156 93 |MTL|21129|-|-|-|3970|-|4786|HESS CORPORATION|ALGER - CONFIDENTIA|2012_01
11|EN-STATE C-156-93- 1615H-1|NWSW   16 156 93 |MTL|21130|-|-|-|0|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2012_01
12|CASPIAN 5693 43-11H|SWSE   11 156 93 |MTL|21048|-|-|-|19564|-|14263|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2012_01
13|HERON 5693 43-12H|SWSE   12 156 93 |MTL|21110|-|-|-|11513|-|4303|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2012_01
14|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|1990|1696|31|2674|918|918|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
15|ALGER STATE 16-21 1-H|SESW   9  155 92 |MTL|20373|9713|3804|28|10313|2170|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
16|ANDERSON 28-33 1-H|NWNW   28 155 92 |MTL|17351|6014|2436|31|5880|5409|5409|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
17|ARVID ANDERSON 14-11 1-H|SWSE   14 155 92 |MTL|19198|7750|3794|31|7928|1467|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
18|BAKKE 23 1-H|NWNW   23 155 92 |MTL|16893|955|256|31|905|470|470|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
19|BARSTAD 23-14   #1-H|SWSE   23 156 93 |MTL|20907|14910|11546|30|15945|14356|14330|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
20|BROWN 30-19 #2H|NENW   31 156 93 |MTL|20790|1729|852|6|1980|6951|6420|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
21|BROWN 30-19 1-H|SWSE   30 156 93 |MTL|18760|5171|2887|31|4910|1826|1145|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
22|BURES 20-29 1H|NWNE   20 155 93 |MTL|19058|16925|6697|30|17728|15373|6410|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
23|BURES 20-29 2H|NWNE   20 155 93 |MTL|20306|9833|4392|28|10605|8584|189|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
24|CARKUFF 22 1-H|SESE   22 155 92 |MTL|17165|1326|565|20|1106|685|685|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
25|CHARLIE SORENSON 17-8   2H|NWNE   20 155 93 |MTL|20305|18734|10331|31|19206|19006|6397|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
26|CHARLIE SORENSON 17-8 1-H|NWNE   20 155 93 |MTL|19788|14210|6510|31|14553|14016|2685|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
27|CLIFFORD BAKKE 26-35 1-H|NENW   26 155 92 |MTL|18896|266|75|2|1126|37|8|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
28|CVANCARA 20-17 1-H|SESE   20 155 92 |MTL|17355|9286|3711|31|10381|6149|5229|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
29|DOMASKIN 30-31 1-H|NWNE   30 155 92 |MTL|19057|7185|3011|31|8327|7640|7640|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
30|ESTHER HYNEK 10-11 1-H|SWNW   10 155 93 |MTL|18881|4278|2606|31|4604|3300|3098|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
31|HOLM 9-4  2H|SESW   9  155 92 |MTL|20371|3839|2993|9|4162|2056|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
32|HOLM 9-4 1-H|SESW   9  155 92 |MTL|18981|6407|3310|13|6084|3972|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
33|HOSPITAL 31-36 1-H|NESE   31 156 92 |MTL|19532|3676|3019|19|4278|4173|1065|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
34|HYNEK 2 1H|LOT 4  2  155 93 |MTL|16898|278|150|19|452|180|180|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
35|JACK CVANCARA 19-18 1-H|SWSE   19 155 92 |MTL|18628|0|0|0|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
36|JEROME ANDERSON 15-10 1-H|SWSE   15 155 92 |MTL|18547|3542|1663|31|4005|2090|1529|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
37|LIFFRIG 29-20 1-H|SWSE   29 156 93 |MTL|18371|3381|2636|31|3649|1972|1972|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
38|MANITOU STATE 36 1-H|SESE   36 156 93 |MTL|17018|1518|1494|31|1713|380|380|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
39|ROGER SORENSON 8-5 1H|SWSE   8  155 92 |MTL|19070|6759|4949|31|8289|4817|4295|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
40|ROSS-ALGER 6-7 1-H|SESW   31 156 92 |MTL|18784|6549|4457|31|6877|5115|5115|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
41|SCHA 33-34 1-H|SWNW   33 156 92 |MTL|19861|9473|5521|31|9698|7391|7002|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
42|SORENSON 29-32 1-H|NWNE   29 155 92 |MTL|18654|5372|1637|31|6569|3578|3548|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
43|SORENSON 29-32 2-H|SESE   20 155 92 |MTL|19513|10935|4386|31|11128|11564|9520|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
44|STROBECK 27-34 1-H|NWNW   27 155 92 |MTL|17724|3333|2366|31|3083|3584|3584|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
45|VACHAL 3-34 1-H|SESW   3  155 93 |MTL|19764|7844|3930|30|7632|5189|5021|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
46|WRIGHT 4-33 1-H|SESW   4  155 93 |MTL|18744|4172|2897|1|4551|4348|3857|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_01
47|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|2185|794|29|2149|1358|1123|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
48|ROSS  18-10H|SESE    10 156 92 |MTL|18843|1788|1287|31|1816|1616|1373|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
49|ROSS  29-1716H|NWNE    17 156 92 |MTL|19722|4295|2156|31|4288|3506|2509|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
50|ROSS  4-05H|SESE    5  156 92 |MTL|17526|2031|1541|31|2233|1637|1430|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
51|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|1429|898|31|1268|1068|856|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
52|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|1843|1184|31|1903|1622|1348|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
53|ROSS 11-27H|SESE    27 156 92 |MTL|18062|1916|864|29|1751|1856|1546|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
54|ROSS 12-06H|SESE    6  156 92 |MTL|18118|1200|825|31|849|967|766|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
55|ROSS 13-15H|SESE    15 156 92 |MTL|18819|2218|1176|29|2059|1652|1403|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
56|ROSS 15-28H|SESE    28 156 92 |MTL|18763|2952|1145|31|2891|3717|3333|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
57|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|1892|923|31|1943|1434|1110|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
58|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|1457|1217|31|1474|1165|932|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
59|ROSS 22-07H|SESE    7  156 92 |MTL|19358|2774|1504|31|2896|3422|3219|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
60|ROSS 27-2728H|SESW    27 156 92 |MTL|19560|5112|1293|30|5517|4721|4317|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
61|ROSS 28-1615H|NWNE    16 156 92 |MTL|20295|5922|2560|31|5894|4700|4469|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
62|ROSS 30-0915H|NWNE    9  156 92 |MTL|20296|5907|3883|31|5972|3442|3125|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
63|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|1202|869|31|1093|901|716|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
64|ROSS 31-0806H|SESW    8  156 92 |MTL|19679|6060|2976|31|6516|4839|4220|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
65|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|4880|2435|31|4594|3830|3433|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
66|ROSS 33-0434H|SESW    4  156 92 |MTL|19793|5653|3648|31|5475|4266|3576|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
67|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|4995|2980|31|4728|4264|2662|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
68|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|2022|1097|31|1877|1488|1236|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
69|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|614|462|16|831|530|336|EOG RESOURCES, INC.|ALGER - BAKKE|2012_01
70|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|580|195|11|1217|327|327|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2012_01
71|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|716|196|18|1090|310|310|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2012_01
