|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|995|63|30|656|674|508|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2011_08
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|176|1397|19|227|207|75|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_08
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|336|720|31|353|208|76|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_08
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_08
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|8|0|1|0|4|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_08
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|90|0|31|94|101|20|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_08
6|ALGER STATE 16-21 1-H|SESW    9  155 92 |MTL|20373|-|-|-|23739|-|0|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_08
7|HOLM 9-4 2H|SESW    9  155 92 |MTL|20371|-|-|-|7757|-|4104|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_08
8|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|-|-|-|8625|-|1241|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_08
9|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|-|-|-|11630|-|1199|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_08
10|CLIFFORD     14-24H-25|SWSW    24 155 92 |MTL|20514|-|-|-|10504|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2011_08
11|MALLARD 5692 21-20H|SWNW    20 156 92 |MTL|20202|-|-|-|14472|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2011_08
12|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2663|1963|31|3172|1744|1744|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
13|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|5153|1882|31|5739|953|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
14|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|8709|4322|31|8814|2264|1021|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
15|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1131|386|27|1140|520|520|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
16|BROWN 30-19 1-H|SWSE    30 156 93 |MTL|18760|10851|5377|19|10368|12574|10483|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
17|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|422|382|25|881|138|138|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
18|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|11329|3246|31|12058|2319|2319|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
19|CVANCARA 20-17 1-H|SESE    20 155 92 |MTL|17355|743|574|5|1241|548|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
20|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|8989|3381|31|8992|9251|9251|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
21|ESTHER HYNEK 10-11 1-H|SWNW    10 155 93 |MTL|18881|10456|6573|28|10408|9138|8169|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_08
