|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|1149|22|31|1209|1340|1160|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_01
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|345|2430|30|424|525|315|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_01
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|102|900|31|167|380|248|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_01
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|63|228|31|0|186|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_01
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|354|282|31|682|2782|2685|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_01
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|26|0|31|44|147|66|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_01
6|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|-|-|-|3781|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_01
7|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2577|1274|22|2357|1327|1327|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
8|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|11385|3811|31|10897|8437|8437|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
9|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|898|282|28|968|588|588|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
10|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|2437|1096|31|2146|2492|2492|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
11|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|648|344|31|236|620|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
12|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|903|818|31|930|930|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
13|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|10091|5974|31|9977|7811|7811|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_01
14|ROSS  4-05H|SESE    5  156 92 |MTL|17526|6972|4766|30|7180|4866|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_01
15|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|4851|2614|31|4888|3633|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_01
16|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|3476|2120|31|3329|2510|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_01
17|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|8042|4015|31|8152|5411|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_01
18|ROSS 7-17H|NW NW 17 156 92   |MTL|16586|4170|2659|31|4250|2805|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_01
19|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|2734|639|21|3010|960|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_01
20|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|2380|452|31|2286|1995|1995|HESS CORPORATION|ALGER - BAKKE|2010_01
21|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|1284|709|20|1512|1252|1252|HESS CORPORATION|ALGER - BAKKE|2010_01
22|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|6925|2348|24|6727|5555|5555|HESS CORPORATION|ALGER - BAKKE|2010_01
23|RS-ANDERSON-156-92- 3229H-1|SESE    32 156 92 |MTL|17664|3887|911|31|4066|2614|2614|HESS CORPORATION|ALGER - BAKKE|2010_01
24|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|2182|831|29|2232|1616|1616|HESS CORPORATION|ALGER - BAKKE|2010_01
25|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|3657|815|29|3732|1926|1926|HESS CORPORATION|ALGER - BAKKE|2010_01
26|MELL 44-21H|SESE    21 156 93 |MTL|17477|1257|570|31|987|1542|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_01
27|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|1359|204|31|1362|1917|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_01
28|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1327|570|30|1361|2932|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_01
29|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|1857|570|31|1871|4385|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_01
30|NELSON  14-33H|SWSW    33 155 94 |MTL|16552|0|0|0|0|0|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_01
31|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|336|1180|31|215|885|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_01
32|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|282|160|31|231|647|244|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_01
33|KRIEGER  42X-17|SENE    17 154 94 |MTL|18169|7887|3428|31|8167|10758|10758|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_01
34|MARMON 41X-12|NENE    12 154 95 |WIL|18143|5121|1357|31|4904|6873|6873|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_01
35|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|1971|260|31|2388|3071|2947|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_01
36|MOE STATE 31X-36|NWNE    36 155 95 |WIL|17869|2507|1371|30|2234|3976|3883|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_01
37|VASSEN 27-163-99H|SESE    27 163 99 |DIV|18255|-|-|-|3892|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2010_01
38|TORGESON 3-30H|NENW    30 163 99 |DIV|18285|-|-|-|5949|-|0|ST MARY LAND & EXPLORATION COMPANY|AMBROSE - CONFIDENTIA|2010_01
39|LARSON    11-162-99H|NWNW    11 162 99 |DIV|16794|1114|900|31|918|NR|NR|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_01
40|HANSON 30-163-98H|LOT 4   30 163 98 |DIV|16549|1093|204|31|1218|1729|1431|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_01
41|HAUGLAND 31-163-98H|NWNW    31 163 98 |DIV|16562|1159|454|30|1188|1607|1310|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_01
42|LOKKEN 35-163-99H|NENE    35 163 99 |DIV|17226|912|1847|31|944|1425|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_01
43|LYSTAD  26-163-99H|SESE    26 163 99 |DIV|17183|2009|1673|31|2332|2033|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_01
44|STROM 25-36-163-99H|SESE    25 163 99 |DIV|16124|1441|368|31|1502|1647|1349|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_01
45|THOMPSON       44-16H|SESE    16 163 99 |DIV|14888|329|3|31|441|1457|0|ABRAXAS PETROLEUM CORP.|AMBROSE - DUPERO|2010_01
46|BUBLITZ   34-22-2|SWSE    22 163 99 |DIV|11438|176|0|31|0|624|593|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2010_01
47|BUBLITZ   42-22-1|SENE    22 163 99 |DIV|11201|0|0|0|0|0|0|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2010_01
48|STATE-HENNING       32-14-1|SWNE    14 163 99 |DIV|10298|118|982|14|0|158|6|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2010_01
49|TORGESON       34-15-1|SWSE    15 163 99 |DIV|10301|141|0|31|0|341|0|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2010_01
50|AMOR - RED RIVER N UNIT TOTAL : 1 well||||1309|4034|24|1435|67|31|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2010_01
51|AMOR - RED RIVER S UNIT TOTAL : 6 wells||||6469|10586|120|6717|180|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2010_01
52|GROSS     1-8|SESE    8  130 103|BO|6639|SI|0|0|0|0|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVER|2010_01
53|WERRE B-17H|NWNE    17 129 103|BO|16426|219|4775|17|229|305|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVER|2010_01
54|ANTELOPE - DEVONIAN UNIT    TOTAL : 4 wells||||1852|3825|70|1865|2145|2145|HESS CORPORATION|ANTELOPE - DEVONIA|2010_01
55|ANTELOPE - MADISON UNIT     TOTAL : 6 wells||||3227|20181|143|3210|50787|50787|HESS CORPORATION|ANTELOPE - MADISO|2010_01
56|MCKEEN    30-23|NESW    30 153 94 |MCK|12589|719|54|31|809|7714|7714|HESS CORPORATION|ANTELOPE - RED RIVE|2010_01
57|FOX   1|SWNW    34 152 94 |MCK|12198|579|10|31|475|522|522|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
58|GUDBRANSON      1|NWSE    34 152 94 |MCK|12979|265|0|28|238|0|0|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
59|MACK 1-2H|NWNW    2  152 94 |MCK|17640|2860|412|31|3029|4331|4331|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
60|ROLLEFSTAD     1-3H|NWNW    3  152 94 |MCK|18159|13097|1088|31|13440|14529|13559|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
61|ROSE    1|SENE    33 152 94 |MCK|12019|453|0|27|478|206|206|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
62|WOLF FEDERAL      1|SESW    34 152 94 |MCK|12643|377|0|24|464|223|223|CONTINENTAL RESOURCES, INC.|ANTELOPE - SANIS|2010_01
63|DRAGS WOLF     1|NWSW    27 152 94 |MCK|4168|319|0|27|437|NR|NR|DAKOTA-3, LLC|ANTELOPE - SANIS|2010_01
64|MELBY     42-8|SENE    8  152 94 |MCK|8908|42|0|17|204|0|0|ENCORE OPERATING, L.P.|ANTELOPE - SANIS|2010_01
