|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW  36 151 101|MCK|23615|3745|2769|31|3435|5830|5263|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2014_03
1|BILL 14-23 2TFH|SWSW  11 151 101|MCK|22021|1636|4633|28|1950|1760|865|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_03
2|BILL 14-23 1H|SWSW  11 151 101|MCK|22023|1702|2824|22|2194|797|752|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_03
3|PORTER  35-26 #1TFH|SESW  35 151 101|MCK|23319|3165|10375|31|2622|4474|4385|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_03
4|PORTER  35-26 #2H|SESW  35 151 101|MCK|23320|3993|13154|31|3573|7045|6956|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_03
5|TIMBER CREEK 13-24 1TFH|NENW  13 151 101|MCK|23302|6805|10500|28|7167|4945|1291|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_03
6|SKEDSVOLD     23-6|SENW  23 151 101|MCK|9132|717|32|26|398|0|0|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2014_03
7|BOLKEN   24-12|NWSW  24 151 101|MCK|9617|383|2731|31|439|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_03
8|SKEDSVOLD     1|SENE  23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_03
9|SOVIG  25-2|NWNE  25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_03
10|HANSEN 2-23|W2SE  23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_03
11|SKEDSVOLD     1|SENE  23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_03
12|ALEXANDRIA    1-33-28HTF|LOT3  1  160 101|DIV|23323|2902|4169|31|2941|2299|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
13|ALEXANDRIA    161-100-24-13H-1|SESW  24 161 100|DIV|26256|5846|9840|31|6038|3428|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
14|ALEXANDRIA 1-26-35H|NENW  26 161 100|DIV|25096|6440|9220|31|6244|4838|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
15|ALEXANDRIA 161-100-18-19H-1|NENW  18 161 100|DIV|25666|6980|11254|31|7038|3748|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
16|ALEXANDRIA 161-100-23-14H-1|NENW  26 161 100|DIV|26259|10608|12794|31|10016|8163|628|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
17|ALEXANDRIA 161-100-7-6H-1|NENW  18 161 100|DIV|25667|6695|9868|31|6338|2964|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_03
18|MARVIN 14-34HS|SESW  34 162 100|DIV|26752|1896|4056|6|2444|1201|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_03
19|PAUL 3-4HS|LOT3  4  161 100|DIV|26592|5130|9429|14|5408|3210|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_03
20|TOMLINSON 3-1HS|LOT3  1  161 100|DIV|21888|1498|3634|20|1481|948|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_03
21|TOMLINSON 3-2HS|LOT3  2  161 100|DIV|25533|8472|10787|30|8422|6167|2868|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_03
22|ROSS  10-18H|SWSE  18 156 92 |MTL|18024|0|0|0|0|0|0|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
23|ROSS  18-10H|SESE  10 156 92 |MTL|18843|873|661|31|660|383|217|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
24|ROSS  29-1716H|NWNE  17 156 92 |MTL|19722|1259|873|22|803|867|668|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
25|ROSS  4-05H|SESE  5  156 92 |MTL|17526|670|814|23|855|354|216|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
26|ROSS 100-09H|SWSW  9  156 92 |MTL|18444|877|629|31|715|581|364|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
27|ROSS 1-09H|SWSE  9  156 92 |MTL|17950|790|552|31|725|455|238|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
28|ROSS 11-27H|SESE  27 156 92 |MTL|18062|1083|468|31|1047|1119|798|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
29|ROSS 12-06H|SESE  6  156 92 |MTL|18118|759|604|31|633|738|518|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
30|ROSS 13-15H|SESE  15 156 92 |MTL|18819|960|647|31|869|1182|796|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
31|ROSS 15-28H|SESE  28 156 92 |MTL|18763|1827|595|26|1796|1520|1053|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
32|ROSS 20-16H|NWNW  16 156 92 |MTL|16587|1148|691|31|970|986|705|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
33|ROSS 21-04H|LOT1  4  156 92 |MTL|18310|815|694|31|514|652|435|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
34|ROSS 22-07H|SESE  7  156 92 |MTL|19358|1692|849|31|1505|1142|911|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
35|ROSS 27-2728H|SESW  27 156 92 |MTL|19560|1901|564|31|1610|2715|2112|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
36|ROSS 28-1615H|NWNE  16 156 92 |MTL|20295|1246|608|31|1252|1050|781|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
37|ROSS 30-0915H|NWNE  9  156 92 |MTL|20296|896|678|12|435|525|467|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
38|ROSS 3-04H|LOT3  4  156 92 |MTL|17795|682|549|31|597|551|344|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
39|ROSS 31-0806H|SESW  8  156 92 |MTL|19679|2587|1344|31|2526|2145|1706|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
40|ROSS 32-1707H|SESW  17 156 92 |MTL|19767|1493|902|20|1522|1106|902|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
41|ROSS 33-0434H|SESW  4  156 92 |MTL|19793|2244|1652|31|2308|2162|1589|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
42|ROSS 34-0533H|SESW  5  156 92 |MTL|19794|2095|1210|31|2069|1301|1011|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
43|ROSS 35-0331H|SESE  3  156 92 |MTL|19854|2107|1705|31|1837|1729|1272|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
44|ROSS 36-1707H|SWSW  17 156 92 |MTL|22354|3683|1839|24|3809|2906|2337|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
45|ROSS 5-08H|SWSE  8  156 92 |MTL|17531|1256|747|31|1175|945|692|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
46|ROSS 7-17H|NWNW  17 156 92 |MTL|16586|798|626|31|1056|913|653|EOG RESOURCES, INC.|ALGER - BAKKE|2014_03
47|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|1837|525|29|1655|1064|960|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
48|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|1608|395|29|1618|490|374|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
49|CLIFF 12-24H-25|SWNW    24 155 92 |MTL|23905|3957|784|31|3894|2584|2460|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
50|CLIFFORD     14-24H-25|SWSW    24 155 92 |MTL|20514|2476|353|31|2519|1818|1694|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
51|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|2176|507|31|2275|3354|3191|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
52|IRENE 12-13H-24|SWNW    13 155 92 |MTL|24511|2733|463|31|2791|1290|1166|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_03
53|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|2176|687|31|2205|2374|2285|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
54|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|2067|651|31|2089|1576|1491|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
55|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|2657|1096|31|2681|2704|2595|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
56|EN-CVANCARA 155-93-1522H-2|NENW    15 155 93 |MTL|24004|3190|892|30|3215|4316|4057|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
57|EN-CVANCARA 155-93-1522H-3|NENW    15 155 93 |MTL|24003|3982|315|31|4009|5173|4850|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
58|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|918|186|31|923|621|546|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
59|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|733|240|31|737|1612|1552|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
60|EN-DOBROVOLNY-155-93- 2128H-2|NENW    21 155 93 |MTL|22769|3669|912|31|3691|3833|3535|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
61|EN-DOBROVOLNY-155-93- 2128H-3|NENW    21 155 93 |MTL|22770|2924|914|31|2945|3051|2814|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
62|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|SI|0|0|0|0|0|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
63|EN-HYNEK-155-93- 0112H-2|LOT2    1  155 93 |MTL|20940|3051|1445|31|3094|2382|2382|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
64|EN-HYNEK-155-93- 0112H-3|LOT2    1  155 93 |MTL|20941|727|370|11|876|510|510|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
65|EN-MEIERS A-156-93- 13H-1|LOT1    18 156 92 |MTL|20696|0|0|0|39|0|0|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
66|EN-REHAK 155-93-0718H-2|NENW    7  155 93 |MTL|22795|3151|1016|31|3181|3271|3015|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
67|EN-REHAK 155-93-0718H-3|NENW    7  155 93 |MTL|22796|2853|1074|31|2872|2606|2374|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
68|EN-REHAK-155-93- 0718H-1|NENW    7  155 93 |MTL|18674|2136|1184|31|2145|2253|2080|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
69|EN-RIERSGARD 156-93-1718H-4|NWSW    16 156 93 |MTL|25574|2319|838|14|2337|1975|1975|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
70|EN-RIERSGARD 156-93-1718H-5|NWSW    16 156 93 |MTL|25575|3019|1772|27|3049|2733|2733|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
71|EN-RIERSGARD 156-93-1718H-6|NWSW    16 156 93 |MTL|25576|7479|1768|27|7511|8509|8509|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
72|EN-RIERSGARD-156-93- 1718H-1|NWSW    16 156 93 |MTL|21129|1131|1109|13|1152|661|661|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
73|EN-RIERSGARD-156-93- 1718H-2|NWSW    16 156 93 |MTL|21131|4942|2515|28|4972|4912|4912|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
74|EN-RIERSGARD-156-93- 1718H-3|NWSW    16 156 93 |MTL|21133|2016|868|28|2022|1499|1499|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
75|EN-SKABO TRUST 155-93-0631H-2|SWSE    6  155 93 |MTL|22771|4963|1041|31|4948|5143|5143|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
76|EN-SKABO TRUST 155-93-0631H-3|SWSE    6  155 93 |MTL|22772|3972|1081|31|3942|3899|3899|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
77|EN-SKABO TRUST-155-93- 0631H-1|SWSE    6  155 93 |MTL|18677|1625|586|31|1599|3223|3223|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
78|EN-STATE B 155-93-1609H-2|SESE    16 155 93 |MTL|24445|3175|782|31|3199|3731|3473|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
79|EN-STATE B 155-93-1609H-3|SESE    16 155 93 |MTL|24444|6385|2486|30|6427|7357|6839|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
80|EN-STATE B 155-93-1609H-4|SESE    16 155 93 |MTL|24443|4457|2368|31|4485|3686|3325|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
81|EN-STATE B 155-93-1609H-5|SESE    16 155 93 |MTL|24442|4064|1526|31|4090|3949|3619|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
82|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|3053|3146|30|3074|3588|3340|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
83|EN-STATE C-156-93- 1615H-1|NWSW    16 156 93 |MTL|21130|1022|648|16|1040|1284|1284|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
84|EN-STATE C-156-93- 1615H-2|NWSW    16 156 93 |MTL|21132|2335|1409|20|2366|2205|2205|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
85|EN-STATE C-156-93- 1615H-3|NWSW    16 156 93 |MTL|21134|1675|616|27|1694|870|870|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
86|EN-VACHAL-155-93- 0532H-1|SWSE    5  155 93 |MTL|19351|2751|851|31|2769|3391|3168|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
87|EN-VACHAL-155-93- 0532H-2|SWSE    5  155 93 |MTL|19352|3375|748|31|3395|4187|3913|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
88|RS-ANDERSON-156-92- 3229H-1|SESE    32 156 92 |MTL|17664|1187|423|31|1532|1136|1136|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
89|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|746|251|30|800|708|368|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
90|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|980|1|28|1033|333|333|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_03
91|BARMAN 5693 43-12T|SWSE    12 156 93 |MTL|25687|4023|4328|31|4058|1670|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
92|BLANCHET FEDERAL 5693 41-28H|SWSW    28 156 93 |MTL|22676|2780|3035|31|3151|1914|1800|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
93|BUI FEDERAL 5693 44-27B|SESE    27 156 93 |MTL|23528|6520|4177|29|6580|6021|6021|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
94|CASPIAN 5693 43-11H|SWSE    11 156 93 |MTL|21048|3673|2877|30|3328|1035|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
95|DEMORRETT 5693 43-12B|SWSE    12 156 93 |MTL|25686|13077|4619|31|13143|5500|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
96|DUNLAP 5693 44-12B|SESE    12 156 93 |MTL|25053|6823|4602|31|7002|16462|16462|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
97|ERVIN 5693 11-24T|NWNW    24 156 93 |MTL|23766|0|0|1|433|13|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
98|EVANS FEDERAL 5693 42-27H|SESW    27 156 93 |MTL|19036|3192|4026|31|3279|7250|6847|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
99|GARRAFFA 5693 41-11B|SWSW    11 156 93 |MTL|24416|3999|2935|31|3730|1245|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
100|GINNY H 5693 41-35T|SWSW    35 156 93 |MTL|23530|0|0|0|0|0|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
101|HERON 5693 43-12H|SWSE    12 156 93 |MTL|21110|1050|4587|31|1088|1023|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
102|HYNEK 5693 42-35H|SESW    35 156 93 |MTL|18466|0|0|0|0|0|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
103|KNAEBEL  5693 41-11T|SWSW    11 156 93 |MTL|24415|6376|3007|31|6000|6784|5389|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
104|LENI 5693 42-11B|SESW    11 156 93 |MTL|24952|4220|2493|31|4173|3850|2765|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
105|MALLARD 5692 21-20H|SWNW    20 156 92 |MTL|20202|2831|1999|30|2902|1666|1490|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
106|MELL 44-21H|SESE    21 156 93 |MTL|17477|2404|2253|30|2831|2697|2697|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
107|MERRITT 5693 11-24H|NWNW    24 156 93 |MTL|19097|13|0|1|36|8|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
108|NGUYEN FEDERAL 5693 44-27T|SESE    27 156 93 |MTL|23527|2881|3417|31|2958|3549|3549|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
109|OASIS MEIERS 5692 11-19H|NENW    19 156 92 |MTL|18855|4004|2323|31|4507|2255|2255|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
110|REYNOLDS 5693 42-11T|SESW   11 156 93 |MTL|24951|4963|2849|31|4720|16713|16713|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
111|TEXEL FEDERAL     5693 44-27 #2T|SESE   27 156 93 |MTL|26037|7729|3681|31|8118|3354|1901|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
112|ZUTZ 5693 44-12T|SESE   12 156 93 |MTL|25052|1407|4628|29|1410|870|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2014_03
113|ATHENA   1-36H|SESW   36 155 92 |MTL|18712|3000|796|30|3037|3879|3729|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
114|ATHENA   2-36H|SESE   36 155 92 |MTL|21408|3369|1083|31|3608|2492|2337|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
115|ATHENA 3-36H|SWSE   36 155 92 |MTL|22164|3067|457|31|3376|2889|2734|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
116|ATHENA 4-36TFH|SWSW   36 155 92 |MTL|22170|1886|1376|25|1860|1977|1852|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
117|ATHENA 5-36TFH|SESE   36 155 92 |MTL|22168|1396|663|28|1309|1286|1146|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
118|ATHENA 6-36TFH|SWSE   36 155 92 |MTL|22165|2227|1532|31|2225|2286|2131|SLAWSON EXPLORATION COMPANY, INC.|ALGER - BAKKE|2014_03
119|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|1026|775|31|1251|418|408|STATOIL OIL & GAS LP|ALGER - BAKKE|2014_03
120|ALGER STATE    16-21 2TFH|SWSW   9  155 92 |MTL|22729|2947|2103|8|3289|1378|65|STATOIL OIL & GAS LP|ALGER - BAKKE|2014_03
121|ALGER STATE    16-21 4TFH|SESE   9  155 92 |MTL|22713|5129|5779|19|4824|1144|292|STATOIL OIL & GAS LP|ALGER - BAKKE|2014_03
