|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|768|18|31|643|737|557|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_12
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|368|2679|31|218|360|137|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_12
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|113|545|31|0|134|120|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_12
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|50|227|28|0|168|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_12
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|220|280|31|0|2203|2083|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_12
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|30|0|31|0|4|4|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_12
6|ROGER SORENSON 8-5 1H|SWSE    8  155 92 |MTL|19070|-|-|-|23320|-|15323|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_12
7|ROSS 22-07H|SESE    7  156 92 |MTL|19358|-|-|-|7929|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_12
8|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|-|-|-|63|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2010_12
9|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|-|-|-|15387|-|17376|HESS CORPORATION|ALGER - CONFIDENTIA|2010_12
10|EVANS  5693 42-27H|SESW    27 156 93 |MTL|19036|-|-|-|16050|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2010_12
11|MERRITT 5693 11-24H|NWNW    24 156 93 |MTL|19097|-|-|-|24435|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2010_12
12|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|456|254|8|678|145|135|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
13|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|8746|3114|31|878|6833|6307|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
14|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|23597|13624|31|24105|17653|11310|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
15|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|691|260|20|881|435|405|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
16|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|1437|611|11|1639|841|755|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
17|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|27644|7458|31|27614|20411|18009|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
18|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|19323|7380|29|19315|17674|5953|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
19|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|664|382|31|1111|213|198|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
20|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|10012|4496|31|8791|7454|5625|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
21|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|3401|1585|16|4064|1879|1722|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
22|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|4927|3992|31|4540|4378|3723|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
23|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|125|24|6|452|95|88|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
24|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|11166|5519|27|10874|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
25|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|11774|3471|29|12307|9695|8608|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
26|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|4932|3272|31|5682|5757|5361|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
27|WRIGHT 4-33 1-H|SESW    4  155 93 |MTL|18744|11727|6692|31|11383|11402|9941|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_12
28|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|0|0|0|0|0|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_12
29|ROSS  18-10H|SESE    10 156 92 |MTL|18843|3448|2438|27|2952|1878|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_12
30|ROSS  4-05H|SESE    5  156 92 |MTL|17526|2877|2108|29|2960|2009|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_12
31|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|2638|1611|31|2578|1549|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_12
