|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|3843|2914|30|3521|2715|2715|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2013_10
1|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|1932|5399|29|2233|1308|364|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_10
2|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|2756|4141|30|3348|1830|1089|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_10
3|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|3550|6994|31|4491|3731|2964|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_10
4|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|6067|5273|31|5832|5687|4866|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_10
5|TIMBER CREEK 13-24 1TFH|NENW   13 151 101|MCK|23302|659|970|9|1327|648|7|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_10
6|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|785|23|23|938|174|42|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2013_10
7|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|378|2122|24|436|173|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_10
8|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_10
9|SOVIG  25-2|NWNE   25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_10
10|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_10
11|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_10
12|ALEXANDRIA 161-100-18-19H-1|NENW   18 161 100|DIV|25666|-|-|-|0|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2013_10
13|ALEXANDRIA 161-100-7-6H-1|NENW   18 161 100|DIV|25667|-|-|-|0|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2013_10
14|TOMLINSON 3-2HS|LOT3   2  161 100|DIV|25533|-|-|-|0|-|0|SM ENERGY COMPANY|ALEXANDRIA - CONFIDENTIA|2013_10
15|ALEXANDRIA    1-33-28HTF|LOT3   1  160 101|DIV|23323|3801|5742|31|3911|2959|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_10
16|ALEXANDRIA 1-26-35H|NENW   26 161 100|DIV|25096|8193|10502|30|8429|6291|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_10
17|TOMLINSON 3-1HS|LOT3   1  161 100|DIV|21888|2852|5010|31|2691|2936|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2013_10
18|BARMAN 5693 43-12T|SWSE   12 156 93 |MTL|25687|-|-|-|11841|-|3009|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_10
19|DEMORRETT 5693 43-12B|SWSE   12 156 93 |MTL|25686|-|-|-|6923|-|2221|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_10
20|DUNLAP 5693 44-12B|SESE   12 156 93 |MTL|25053|-|-|-|15388|-|9578|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_10
