|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW  36 151 101|MCK|23615|2678|1992|31|2781|3180|2724|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2014_12
1|BILL 14-23 2TFH|SWSW  11 151 101|MCK|22021|1783|5449|31|1944|3505|2209|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
2|BILL 14-23 3H|NWNE  14 151 101|MCK|25091|19852|27040|29|19912|21614|21614|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
3|BILL 14-23 4TFH|NWNE  14 151 101|MCK|25645|3084|10628|16|2994|2744|2744|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
4|BILL 14-23 5TFH|NWNE  14 151 101|MCK|25092|792|17969|31|897|43|43|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
5|BILL 14-23 6H|NWNE  14 151 101|MCK|25644|8919|13166|28|9856|2268|2268|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
6|BILL 14-23 1H|SWSW  11 151 101|MCK|22023|9592|11097|31|10184|9782|6660|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
7|PORTER  35-26 #1TFH|SESW  35 151 101|MCK|23319|1428|2746|19|1737|1023|811|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
8|PORTER  35-26 #2H|SESW  35 151 101|MCK|23320|3090|4796|31|3831|3713|3182|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
9|TIMBER CREEK 13-24 1TFH|NENW  13 151 101|MCK|23302|5698|8350|31|5734|6401|5356|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
10|TIMBER CREEK 13-24 2H|NENW  13 151 101|MCK|23301|15579|9390|31|15570|14609|8547|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_12
11|SKEDSVOLD     23-6|SENW  23 151 101|MCK|9132|1176|27|31|1135|180|0|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2014_12
12|BOLKEN   24-12|NWSW  24 151 101|MCK|9617|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_12
13|SKEDSVOLD 1|SENE  23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_12
14|SOVIG  25-2|NWNE  25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_12
15|HANSEN 2-23|W2SE  23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_12
16|SKEDSVOLD 1|SENE  23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_12
17|ALEXANDRIA    1-33-28HTF|LOT3  1  160 101|DIV|23323|1470|2454|31|1416|1402|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_12
18|ALEXANDRIA    161-100-21-16H-1|SWSE  21 161 100|DIV|28507|4258|5401|16|4223|2297|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_12
19|ALEXANDRIA    161-100-22-15H-1|SESW  22 161 100|DIV|28501|5409|5680|31|5483|2715|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_12
20|ALEXANDRIA    161-100-24-13H-1|SESW  24 161 100|DIV|26256|5484|9401|31|5632|3584|1684|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_12
