|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW    36 151 101|MCK|23615|-|-|-|7374|-|0|MUREX PETROLEUM CORPORATION|ALEXANDER - CONFIDENTIA|2013_03
1|BILL 14-23 2TFH|SWSW    11 151 101|MCK|22021|3456|6179|31|3343|4379|2895|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_03
2|BILL 14-23 1H|SWSW    11 151 101|MCK|22023|5702|6770|31|5318|7264|6673|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_03
3|PORTER  35-26 #1TFH|SESW    35 151 101|MCK|23319|2231|3826|12|2439|701|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_03
4|PORTER  35-26 #2H|SESW    35 151 101|MCK|23320|1063|1079|7|1750|2295|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_03
5|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|928|37|31|973|342|162|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2013_03
6|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_03
7|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|0|0|31|0|132|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_03
8|SOVIG  25-2|NWNE    25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_03
9|HANSEN 2-23|W2SE    23 151 101|MCK|15670|0|0|0|0|124|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_03
10|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|0|0|0|0|81|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_03
11|ALEXANDRIA    1-33-28HTF|LOT3    1  160 101|DIV|23323|5160|7712|28|4925|2491|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_03
12|TOMLINSON 3-1HS|LOT3    1  161 100|DIV|21888|4040|6778|29|3655|4077|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2013_03
13|CLIFF 12-24H-25|SWNW    24 155 92 |MTL|23905|-|-|-|2083|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2013_03
14|BUI FEDERAL 5693 44-27B|SESE    27 156 93 |MTL|23528|-|-|-|8392|-|6403|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_03
15|GINNY H 5693 41-35T|SWSW    35 156 93 |MTL|23530|-|-|-|10355|-|4654|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_03
