|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD    23-6|SENW    23 151 101|MCK|9132|965|132|21|668|776|664|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_07
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|349|2674|31|449|364|146|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_07
2|SKEDSVOLD    1|SENE    23 151 101|MCK|8165|249|577|31|181|142|10|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_07
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|106|417|27|0|162|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_07
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_07
5|SKEDSVOLD    1|SENE    23 151 101|MCK|8165|67|0|31|48|84|3|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_07
6|ARVID ANDERSON 14-11 #4TFH|SESW    14 155 92 |MTL|22317|-|-|-|10646|-|1684|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_07
7|LIFFRIG 29-20 #4H|SWSW    29 156 93 |MTL|22461|-|-|-|23449|-|4560|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_07
8|ROSS-ALGER 6-7 #2TFH|LOT4    31 156 92 |MTL|22368|-|-|-|5174|-|76|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_07
9|STROBECK 27-34 5TFH|NWNE    27 155 92 |MTL|22037|-|-|-|14085|-|1608|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_07
10|ROSS 36-1707H|SWSW    17 156 92 |MTL|22354|-|-|-|12232|-|7254|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2012_07
11|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|-|-|-|6421|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2012_07
12|ATHENA 6-36TFH|SWSE    36 155 92 |MTL|22165|-|-|-|6506|-|0|SLAWSON EXPLORATION COMPANY, INC.|ALGER - CONFIDENTIA|2012_07
13|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|67|136|2|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_07
14|ALGER STATE 16-21 1-H|SESW    9  155 92 |MTL|20373|14502|5568|29|13861|8695|8028|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_07
