|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|4034|2694|31|3690|3757|3152|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2014_01
1|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|2244|3920|31|1755|2150|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_01
2|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|1655|3093|29|1315|46|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_01
3|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|3393|6997|29|2635|5571|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_01
4|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|5552|6997|31|4809|8160|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_01
5|TIMBER CREEK 13-24 1TFH|NENW   13 151 101|MCK|23302|6432|10317|30|5042|6975|60|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_01
6|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|891|8|31|1095|497|317|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2014_01
7|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|390|2634|30|435|216|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_01
8|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_01
9|SOVIG  25-2|NWNE   25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_01
10|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_01
11|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_01
12|ALEXANDRIA    161-100-24-13H-1|SESW   24 161 100|DIV|26256|-|-|-|4663|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_01
13|ALEXANDRIA 161-100-23-14H-1|NENW   26 161 100|DIV|26259|-|-|-|8743|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_01
14|ALEXANDRIA    1-33-28HTF|LOT3   1  160 101|DIV|23323|1999|3316|17|1859|806|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_01
15|ALEXANDRIA 1-26-35H|NENW   26 161 100|DIV|25096|7403|10160|31|7619|5542|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_01
16|ALEXANDRIA 161-100-18-19H-1|NENW   18 161 100|DIV|25666|4093|6676|10|3087|2528|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_01
17|ALEXANDRIA 161-100-7-6H-1|NENW   18 161 100|DIV|25667|3714|5505|17|3802|2156|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_01
18|TOMLINSON 3-1HS|LOT3   1  161 100|DIV|21888|2336|4214|28|2690|2249|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_01
19|TOMLINSON 3-2HS|LOT3   2  161 100|DIV|25533|12674|17899|29|13120|8482|4894|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_01
20|TEXEL FEDERAL     5693 44-27 #2T|SESE   27 156 93 |MTL|26037|-|-|-|7433|-|2711|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_01
21|ROSS  10-18H|SWSE   18 156 92 |MTL|18024|300|157|10|0|196|139|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
22|ROSS  18-10H|SESE   10 156 92 |MTL|18843|1018|731|31|1092|555|368|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
23|ROSS  29-1716H|NWNE   17 156 92 |MTL|19722|1448|932|30|1371|1356|1068|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
24|ROSS  4-05H|SESE   5  156 92 |MTL|17526|1136|954|31|846|825|615|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
25|ROSS 100-09H|SWSW   9  156 92 |MTL|18444|910|591|31|840|621|405|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
26|ROSS 1-09H|SWSE   9  156 92 |MTL|17950|879|605|31|852|519|301|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
27|ROSS 11-27H|SESE   27 156 92 |MTL|18062|1148|458|31|1053|1262|971|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
28|ROSS 12-06H|SESE   6  156 92 |MTL|18118|737|568|31|793|745|531|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
29|ROSS 13-15H|SESE   15 156 92 |MTL|18819|987|641|31|848|1239|961|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
30|ROSS 15-28H|SESE   28 156 92 |MTL|18763|303|119|7|625|399|342|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
31|ROSS 20-16H|NWNW   16 156 92 |MTL|16587|1239|718|31|988|1063|821|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
32|ROSS 21-04H|LOT1   4  156 92 |MTL|18310|268|216|13|428|230|182|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
33|ROSS 22-07H|SESE   7  156 92 |MTL|19358|1082|529|29|1566|1015|870|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
34|ROSS 27-2728H|SESW   27 156 92 |MTL|19560|1997|608|31|2192|2919|2547|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
35|ROSS 28-1615H|NWNE   16 156 92 |MTL|20295|1340|632|31|1672|1126|890|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
36|ROSS 30-0915H|NWNE   9  156 92 |MTL|20296|1840|1227|31|1714|1615|1327|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
37|ROSS 3-04H|LOT3   4  156 92 |MTL|17795|753|587|31|649|650|447|EOG RESOURCES, INC.|ALGER - BAKKE|2014_01
