|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|3919|3097|30|4093|3014|3014|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2013_11
1|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|1701|4691|30|1566|569|521|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_11
2|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|2382|3298|28|2468|1530|1472|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_11
3|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|2337|6902|24|2459|1949|1733|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_11
4|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|5981|9826|30|5789|8179|5413|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_11
5|TIMBER CREEK 13-24 1TFH|NENW   13 151 101|MCK|23302|2912|3866|30|3099|2555|0|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2013_11
6|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|785|0|30|652|174|0|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2013_11
7|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|400|2676|30|233|216|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_11
8|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_11
9|SOVIG  25-2|NWNE   25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_11
10|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_11
11|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_11
12|ALEXANDRIA    161-100-24-13H-1|SESW   24 161 100|DIV|26256|-|-|-|0|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2013_11
13|ALEXANDRIA 161-100-18-19H-1|NENW   18 161 100|DIV|25666|-|-|-|3874|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2013_11
14|ALEXANDRIA 161-100-7-6H-1|NENW   18 161 100|DIV|25667|-|-|-|1185|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2013_11
15|TOMLINSON 3-2HS|LOT3   2  161 100|DIV|25533|-|-|-|11115|-|5094|SM ENERGY COMPANY|ALEXANDRIA - CONFIDENTIA|2013_11
16|ALEXANDRIA    1-33-28HTF|LOT3   1  160 101|DIV|23323|1770|3086|15|1589|1141|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_11
17|ALEXANDRIA 1-26-35H|NENW   26 161 100|DIV|25096|7902|10683|30|7568|5851|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2013_11
18|TOMLINSON 3-1HS|LOT3   1  161 100|DIV|21888|2647|4616|30|2641|2689|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2013_11
19|EN-RIERSGARD 156-93-1718H-5|NWSW   16 156 93 |MTL|25575|-|-|-|6091|-|4543|HESS BAKKEN INVESTMENTS II, LLC|ALGER - CONFIDENTIA|2013_11
20|EN-RIERSGARD 156-93-1718H-6|NWSW   16 156 93 |MTL|25576|-|-|-|1536|-|1122|HESS BAKKEN INVESTMENTS II, LLC|ALGER - CONFIDENTIA|2013_11
21|BARMAN 5693 43-12T|SWSE   12 156 93 |MTL|25687|-|-|-|6745|-|4814|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_11
22|DEMORRETT 5693 43-12B|SWSE   12 156 93 |MTL|25686|-|-|-|8740|-|4742|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_11
23|TEXEL FEDERAL     5693 44-27 #2T|SESE   27 156 93 |MTL|26037|-|-|-|13219|-|5704|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_11
24|ALGER STATE 16-21 #5H|SESE   9  155 92 |MTL|25212|-|-|-|0|-|0|STATOIL OIL & GAS LP|ALGER - CONFIDENTIA|2013_11
25|ALGER STATE 16-21 #6TFH|SESE   9  155 92 |MTL|25213|-|-|-|0|-|0|STATOIL OIL & GAS LP|ALGER - CONFIDENTIA|2013_11
26|ROSS  10-18H|SWSE   18 156 92 |MTL|18024|1018|540|30|1047|564|418|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
27|ROSS  18-10H|SESE   10 156 92 |MTL|18843|980|669|30|1135|388|231|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
28|ROSS  29-1716H|NWNE   17 156 92 |MTL|19722|1518|963|30|1363|1489|1316|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
29|ROSS  4-05H|SESE   5  156 92 |MTL|17526|1216|922|30|1291|923|735|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
30|ROSS 100-09H|SWSW   9  156 92 |MTL|18444|898|572|30|828|578|357|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
31|ROSS 1-09H|SWSE   9  156 92 |MTL|17950|911|584|30|838|511|292|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
32|ROSS 11-27H|SESE   27 156 92 |MTL|18062|1149|479|30|1021|1115|894|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
33|ROSS 12-06H|SESE   6  156 92 |MTL|18118|677|580|30|403|795|633|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
34|ROSS 13-15H|SESE   15 156 92 |MTL|18819|1017|668|30|1025|996|832|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
35|ROSS 15-28H|SESE   28 156 92 |MTL|18763|1554|581|30|1828|1825|1618|EOG RESOURCES, INC.|ALGER - BAKKE|2013_11
