|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|1084|5|31|690|1058|878|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2011_10
1|BOLKEN    24-12|NWSW   24 151 101|MCK|9617|364|2862|31|0|495|272|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_10
2|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|330|602|31|179|187|55|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_10
3|SOVIG  25-2|NWNE   25 151 101|MCK|9844|111|423|31|0|186|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_10
4|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_10
5|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|88|0|31|48|96|15|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_10
6|BROWN 30-19 #2H|NENW   31 156 93 |MTL|20790|-|-|-|28488|-|9899|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_10
7|BURES 20-29 2H|NWNE   20 155 93 |MTL|20306|-|-|-|10102|-|1529|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_10
8|ROSS 28-1615H|NWNE   16 156 92 |MTL|20295|-|-|-|9020|-|4821|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_10
9|ROSS 30-0915H|NWNE   9  156 92 |MTL|20296|-|-|-|10288|-|4506|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_10
10|ROSS 34-0533H|SESW   5  156 92 |MTL|19794|-|-|-|6087|-|2892|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_10
11|MALLARD 5692 21-20H|SWNW   20 156 92 |MTL|20202|-|-|-|15168|-|4376|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2011_10
12|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|2404|1083|31|2613|1403|1403|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
13|ALGER STATE 16-21 1-H|SESW   9  155 92 |MTL|20373|15763|6910|31|16139|10607|9956|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
14|ANDERSON 28-33 1-H|NWNW   28 155 92 |MTL|17351|5868|2303|24|5388|3993|3993|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
15|ARVID ANDERSON 14-11 1-H|SWSE   14 155 92 |MTL|19198|7737|3699|31|7770|2156|997|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
16|BAKKE 23 1-H|NWNW   23 155 92 |MTL|16893|821|197|31|676|387|387|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
17|BROWN 30-19 1-H|SWSE   30 156 93 |MTL|18760|4251|2361|22|4497|4285|3974|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
18|CARKUFF 22 1-H|SESE   22 155 92 |MTL|17165|1693|932|29|1644|1155|1155|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
19|CHARLIE SORENSON 17-8 1-H|NWNE   20 155 93 |MTL|19788|8661|0|5|8661|7138|1301|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
20|CLIFFORD BAKKE 26-35 1-H|NENW   26 155 92 |MTL|18896|10559|3011|29|10170|4329|3168|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
21|CVANCARA 20-17 1-H|SESE   20 155 92 |MTL|17355|14184|6526|29|15912|9817|9757|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
22|DOMASKIN 30-31 1-H|NWNE   30 155 92 |MTL|19057|6249|2409|19|6533|4840|4840|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
23|ESTHER HYNEK 10-11 1-H|SWNW   10 155 93 |MTL|18881|7579|5393|31|7975|8260|7919|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
24|HOLM 9-4  2H|SESW   9  155 92 |MTL|20371|8986|8944|26|9739|7011|4187|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
25|HOLM 9-4 1-H|SESW   9  155 92 |MTL|18981|13645|8191|26|12779|11762|7779|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
26|HOSPITAL 31-36 1-H|NESE   31 156 92 |MTL|19532|8454|7165|26|7040|9674|7448|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
27|HYNEK 2 1H|LOT 4  2  155 93 |MTL|16898|536|277|31|457|241|241|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
28|JACK CVANCARA 19-18 1-H|SWSE   19 155 92 |MTL|18628|7103|3117|31|7387|4763|4763|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
29|JEROME ANDERSON 15-10 1-H|SWSE   15 155 92 |MTL|18547|4522|2144|31|4311|3409|2031|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
30|LIFFRIG 29-20 1-H|SWSE   29 156 93 |MTL|18371|3858|3054|27|3637|3082|3082|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
31|MANITOU STATE 36 1-H|SESE   36 156 93 |MTL|17018|2293|2576|31|2288|1354|1354|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
32|ROGER SORENSON 8-5 1H|SWSE   8  155 92 |MTL|19070|8426|5031|31|9372|4745|4613|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
33|ROSS-ALGER 6-7 1-H|SESW   31 156 92 |MTL|18784|4572|1958|18|4330|3245|3245|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
34|SCHA 33-34 1-H|SWNW   33 156 92 |MTL|19861|16355|9594|25|15909|12193|11830|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
35|SORENSON 29-32 1-H|NWNE   29 155 92 |MTL|18654|8152|2895|31|7583|7644|7644|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
36|SORENSON 29-32 2-H|SESE   20 155 92 |MTL|19513|20476|7290|31|21192|16704|15965|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
37|STROBECK 27-34 1-H|NWNW   27 155 92 |MTL|17724|3792|2640|31|3747|4430|4430|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
38|VACHAL 3-34 1-H|SESW   3  155 93 |MTL|19764|8683|5059|26|9903|9606|8893|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
39|WRIGHT 4-33 1-H|SESW   4  155 93 |MTL|18744|3828|2540|21|4345|3164|2981|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_10
40|ROSS  10-18H|SWSE   18 156 92 |MTL|18024|3966|1535|31|4144|2599|2331|EOG RESOURCES, INC.|ALGER - BAKKE|2011_10
41|ROSS  18-10H|SESE   10 156 92 |MTL|18843|2139|1495|31|2144|1790|1503|EOG RESOURCES, INC.|ALGER - BAKKE|2011_10
42|ROSS  29-1716H|NWNE    17 156 92 |MTL|19722|3848|2018|31|3724|3133|2459|EOG RESOURCES, INC.|ALGER - BAKKE|2011_10
