|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD      23-6|SENW    23 151 101|MCK|9132|1012|18|30|869|544|370|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_04
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|303|2360|29|429|536|327|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_04
2|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|273|1092|30|346|366|239|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_04
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|5|10|2|0|12|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_04
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|218|384|18|0|1768|1696|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_04
5|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|73|0|30|92|142|63|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_04
6|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|-|-|-|3846|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2009_04
7|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|5498|2837|30|5979|5920|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_04
8|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1654|424|23|1606|1250|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_04
9|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|3898|1576|30|3974|4920|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_04
10|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|1229|843|25|958|1750|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_04
11|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|1376|1278|26|1349|2505|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_04
12|BAKKE   11-24H|NWNW    24 155 92 |MTL|17359|2510|312|20|2760|4214|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2009_04
13|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|4386|683|29|4473|5750|0|HESS CORPORATION|ALGER - BAKKE|2009_04
14|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|1866|433|28|2124|1537|0|HESS CORPORATION|ALGER - BAKKE|2009_04
15|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|6626|775|30|6647|3255|0|HESS CORPORATION|ALGER - BAKKE|2009_04
16|MELL 44-21H|SESE    21 156 93 |MTL|17477|2166|1073|30|2199|2656|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2009_04
17|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|3435|351|30|3416|3726|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_04
18|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1735|250|30|1717|3495|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_04
19|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|3286|471|30|3273|5245|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_04
20|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|SI|0|0|0|0|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_04
21|NELSON   14-33H|SWSW    33 155 94 |MTL|16552|252|77|7|220|1|0|MARATHON OIL COMPANY|ALKALI CREEK - BAKKE|2009_04
22|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|307|157|30|150|792|417|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_04
23|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|2161|278|30|2729|2810|2731|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_04
