|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|749|12|31|643|651|471|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_07
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|328|2225|31|209|516|293|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_07
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|268|945|31|341|323|191|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_07
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|85|312|31|0|186|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_07
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|238|312|31|439|3005|2881|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_07
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|71|0|31|91|132|51|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_07
6|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|-|-|-|16290|-|13909|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_07
7|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|-|-|-|23561|-|18824|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_07
8|ROSS  18-10H|SESE    10 156 92 |MTL|18843|-|-|-|6057|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
9|ROSS 11-27H|SESE    27 156 92 |MTL|18062|-|-|-|6827|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
10|ROSS 12-06H|SESE    6  156 92 |MTL|18118|-|-|-|5080|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
11|ROSS 13-15H|SESE    15 156 92 |MTL|18819|-|-|-|8601|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
12|ROSS 15-28H|SESE    28 156 92 |MTL|18763|-|-|-|16102|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
13|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|-|-|-|1644|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_07
14|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|-|-|-|3321|-|4094|HESS CORPORATION|ALGER - CONFIDENTIA|2010_07
15|EN-REHAK-155-93- 0718H-1|NENW    7  155 93 |MTL|18674|-|-|-|14802|-|15336|HESS CORPORATION|ALGER - CONFIDENTIA|2010_07
16|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2173|1072|30|2688|1031|853|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
17|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|8870|3542|31|9889|4873|4031|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
18|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|863|344|31|1134|486|402|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
19|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|1867|959|31|2014|1832|1516|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
20|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|684|513|31|889|209|173|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
21|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|8857|4108|31|8817|7167|5928|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
22|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|8086|6253|30|7990|7828|6475|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
23|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|834|733|31|1069|151|125|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
24|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|14791|4673|31|15320|14490|11984|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
25|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|4779|3083|23|5531|2900|2399|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_07
26|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|SI|0|0|0|0|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
27|ROSS  4-05H|SESE    5  156 92 |MTL|17526|4132|3173|31|4465|3114|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
28|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|6293|4590|31|6582|3584|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
29|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|2521|1641|31|2727|1988|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
30|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|4459|3484|31|4476|2921|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
31|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|1822|1247|23|1653|1380|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
32|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|3702|2018|31|3972|2650|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
33|ROSS 7-17H|NW NW 17 156 92   |MTL|16586|2382|2091|31|2408|1714|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_07
34|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|SI|0|0|0|0|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_07
35|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|1888|441|31|1912|2101|2101|HESS CORPORATION|ALGER - BAKKE|2010_07
36|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|2560|462|13|2517|1283|1283|HESS CORPORATION|ALGER - BAKKE|2010_07
37|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|1443|951|31|1420|1411|1411|HESS CORPORATION|ALGER - BAKKE|2010_07
38|EN-SKABO TRUST-155-93- 0631H-1|SWSE    6  155 93 |MTL|18677|2757|1312|17|2936|2360|2360|HESS CORPORATION|ALGER - BAKKE|2010_07
39|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|4546|1301|31|4603|3387|3387|HESS CORPORATION|ALGER - BAKKE|2010_07
40|RS-ANDERSON-156-92- 3229H-1|SESE    32 156 92 |MTL|17664|2848|726|31|2920|2558|2558|HESS CORPORATION|ALGER - BAKKE|2010_07
41|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|1686|666|31|1673|1394|1394|HESS CORPORATION|ALGER - BAKKE|2010_07
42|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|3741|872|31|3709|3219|3219|HESS CORPORATION|ALGER - BAKKE|2010_07
43|HYNEK 5693 42-35H|SESW    35 156 93 |MTL|18466|8149|6212|28|7834|6601|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_07
44|MELL 44-21H|SESE    21 156 93 |MTL|17477|911|388|31|1576|0|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_07
45|EMMA 31X-30|NWNE    30 155 94 |MTL|18501|-|-|-|13878|-|0|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2010_07
46|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|632|142|19|638|1081|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_07
47|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1186|514|30|1145|3634|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_07
48|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|1719|535|28|1662|3082|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_07
49|NELSON  14-33H|SWSW    33 155 94 |MTL|16552|68|42|2|206|58|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_07
50|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|257|1068|31|212|981|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_07
51|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|255|128|31|223|581|209|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_07
