|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|2810|2418|30|3049|3511|3089|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2014_07
1|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|3734|6336|28|3771|2811|1802|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
2|BILL 14-23 3H|NWNE   14 151 101|MCK|25091|18967|23707|31|19080|5121|5121|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
3|BILL 14-23 4TFH|NWNE   14 151 101|MCK|25645|7690|25427|31|7700|2859|2859|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
4|BILL 14-23 5TFH|NWNE   14 151 101|MCK|25092|1704|7686|8|2046|2600|2600|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
5|BILL 14-23 6H|NWNE   14 151 101|MCK|25644|19722|23115|29|19689|5907|5907|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
6|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|2935|17960|19|3302|4935|132|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
7|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|2050|7528|25|1875|2057|1614|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
8|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|2704|5387|31|2625|3119|2954|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
9|TIMBER CREEK 13-24 1TFH|NENW   13 151 101|MCK|23302|5299|10756|30|5814|5189|3497|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_07
10|SKEDSVOLD      23-6|SENW   23 151 101|MCK|9132|911|33|31|1151|188|8|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2014_07
11|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_07
12|SKEDSVOLD      1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_07
13|SOVIG  25-2|NWNE   25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_07
14|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_07
15|SKEDSVOLD      1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_07
16|ALEXANDRIA    161-100-32-29H-1|SWSE   32 161 100|DIV|27725|-|-|-|4792|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_07
17|ALEXANDRIA 161-100-17-20H-1|NENW   17 161 100|DIV|27921|-|-|-|2253|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_07
18|ALEXANDRIA 161-100-8-5H-1|NENW   17 161 100|DIV|27922|-|-|-|0|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_07
19|ALEXANDRIA    1-33-28HTF|LOT3   1  160 101|DIV|23323|1791|3283|31|1726|1562|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
20|ALEXANDRIA    161-100-24-13H-1|SESW   24 161 100|DIV|26256|4713|7796|31|4783|3647|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
21|ALEXANDRIA 1-26-35H|NENW   26 161 100|DIV|25096|3640|6379|26|3645|3094|2367|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
22|ALEXANDRIA 161-100-18-19H-1|NENW   18 161 100|DIV|25666|4625|7884|31|4483|2615|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
23|ALEXANDRIA 161-100-23-14H-1|NENW   26 161 100|DIV|26259|7056|9710|31|6545|4915|3842|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
24|ALEXANDRIA 161-100-7-6H-1|NENW   18 161 100|DIV|25667|4018|6690|31|3775|1770|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_07
25|GARY LEE 31-30H|SESW   31 161 100|DIV|26475|9312|22321|27|8981|3483|0|MUREX PETROLEUM CORPORATION|ALEXANDRIA - BAKKE|2014_07
26|MARVIN 14-34HS|SESW   34 162 100|DIV|26752|8732|11067|31|8649|6145|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_07
27|PAUL 3-4HS|LOT3   4  161 100|DIV|26592|6826|11460|31|6781|4489|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_07
28|TOMLINSON 3-1HS|LOT3   1  161 100|DIV|21888|2573|3972|29|2534|1620|953|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_07
29|TOMLINSON 3-2HS|LOT3   2  161 100|DIV|25533|2407|3325|12|2420|2068|266|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_07
30|MALLARD  5692 21-20 #10B|SWNW   20 156 92 |MTL|26381|-|-|-|16768|-|9911|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
31|MALLARD 5692 31-22 11T2|NWSW   22 156 92 |MTL|27224|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
32|MALLARD 5692 31-22 12T2|NWSW   22 156 92 |MTL|27221|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
33|MALLARD 5692 31-22 5T|NWSW   22 156 92 |MTL|27219|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
34|MALLARD 5692 31-22 6B|NWSW   22 156 92 |MTL|27220|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
35|MALLARD 5692 31-22 7T|NWSW   22 156 92 |MTL|27222|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
36|MALLARD 5692 31-22 8B|NWSW   22 156 92 |MTL|27223|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
37|OASIS MEIERS 5692 43-18 5B|SWSE   18 156 92 |MTL|27599|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
38|OASIS MEIERS 5692 43-18 6T|SWSE   18 156 92 |MTL|27600|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
39|OASIS MEIERS 5692 43-18 7T2|SWSE   18 156 92 |MTL|27601|-|-|-|477|-|564|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
40|OASIS MEIERS 5692 43-18 8B|SWSE   18 156 92 |MTL|27602|-|-|-|5130|-|1284|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
41|OASIS MEIERS 5692 44-18 2B|SESE   18 156 92 |MTL|26299|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
42|OASIS MEIERS 5692 44-18 3T|SESE   18 156 92 |MTL|26298|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_07
43|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|0|0|1|0|2|2|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
44|ROSS  18-10H|SESE    10 156 92 |MTL|18843|907|678|31|894|676|364|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
45|ROSS  29-1716H|NWNE    17 156 92 |MTL|19722|1386|926|31|1293|1409|1024|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
46|ROSS  4-05H|SESE    5  156 92 |MTL|17526|1056|915|31|1067|884|511|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
47|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|851|722|25|868|1382|1183|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
48|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|784|568|31|683|511|261|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
49|ROSS 11-27H|SESE    27 156 92 |MTL|18062|996|417|31|846|1049|725|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
50|ROSS 12-06H|SESE    6  156 92 |MTL|18118|702|648|31|1087|790|515|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
51|ROSS 13-15H|SESE    15 156 92 |MTL|18819|838|565|31|643|973|723|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
52|ROSS 15-28H|SESE    28 156 92 |MTL|18763|1392|623|31|1256|1632|1276|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
53|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|1033|620|31|987|1034|784|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
54|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|1105|1064|30|887|938|692|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
55|ROSS 22-07H|SESE    7  156 92 |MTL|19358|1471|947|31|1576|1916|1629|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
56|ROSS 27-2728H|SESW    27 156 92 |MTL|19560|1553|586|31|1831|1907|1657|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
57|ROSS 28-1615H|NWNE    16 156 92 |MTL|20295|1033|540|30|1271|965|723|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
58|ROSS 30-0915H|NWNE    9  156 92 |MTL|20296|1785|1321|31|1758|1630|648|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
59|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|740|656|31|878|851|501|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
60|ROSS 31-0806H|SESW    8  156 92 |MTL|19679|1374|764|30|1455|1066|506|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
61|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|1886|1158|31|1783|1230|959|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
62|ROSS 33-0434H|SESW    4  156 92 |MTL|19793|1988|1531|31|1709|1896|1548|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
63|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|1734|1104|31|2006|1122|765|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
64|ROSS 35-0331H|SESE    3  156 92 |MTL|19854|2308|1885|25|2282|2270|2068|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
65|ROSS 36-1707H|SWSW    17 156 92 |MTL|22354|3079|2869|31|3416|2493|2011|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
66|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|1019|651|31|1102|990|525|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
67|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|663|1056|29|1066|804|265|EOG RESOURCES, INC.|ALGER - BAKKE|2014_07
68|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|1948|617|31|1995|1560|1436|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
69|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|1439|354|31|1445|1344|1187|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
70|CLIFF 12-24H-25|SWNW    24 155 92 |MTL|23905|2990|588|31|3258|3902|3778|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
71|CLIFFORD     14-24H-25|SWSW    24 155 92 |MTL|20514|2619|483|31|2457|2883|2639|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
72|EMIL 14-13H-24|SWSW    13 155 92 |MTL|22122|1805|597|27|1445|903|698|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
73|IRENE 12-13H-24|SWNW    13 155 92 |MTL|24511|1762|521|25|1590|1023|809|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2014_07
74|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|1914|525|31|1913|1855|1797|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_07
75|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|1217|231|31|1215|768|731|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_07
76|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|2029|892|28|2029|3024|2962|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_07
77|EN-CVANCARA 155-93-1522H-2|NENW    15 155 93 |MTL|24004|2441|818|31|2452|2028|1998|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_07
78|EN-CVANCARA 155-93-1522H-3|NENW    15 155 93 |MTL|24003|2918|779|31|2930|3243|3208|HESS BAKKEN INVESTMENTS II, LLC|ALGER - BAKKE|2014_07
