|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|820|2|30|652|523|354|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_11
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|137|2672|30|213|559|343|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_11
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|165|563|30|169|283|156|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_11
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|48|223|30|0|180|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_11
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|245|218|28|410|1927|1834|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_11
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|44|0|30|45|120|41|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_11
6|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|-|-|-|23438|-|9175|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_11
7|ROGER SORENSON 8-5 1H|SWSE    8  155 92 |MTL|19070|-|-|-|9485|-|2084|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_11
8|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|-|-|-|4742|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_11
9|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|-|-|-|2924|-|3625|HESS CORPORATION|ALGER - CONFIDENTIA|2010_11
10|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|-|-|-|2927|-|3551|HESS CORPORATION|ALGER - CONFIDENTIA|2010_11
11|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|-|-|-|9693|-|7395|HESS CORPORATION|ALGER - CONFIDENTIA|2010_11
12|EVANS  5693 42-27H|SESW    27 156 93 |MTL|19036|-|-|-|16662|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2010_11
13|MERRITT 5693 11-24H|NWNW    24 156 93 |MTL|19097|-|-|-|26615|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2010_11
14|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2312|967|30|2424|1070|956|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
15|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|9272|3731|31|11288|7534|6734|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
16|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|851|185|30|1070|627|571|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
17|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|150|63|5|643|114|84|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
18|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|34561|63|30|34958|28872|25649|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
19|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|20710|8178|23|20730|19780|15770|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
20|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|608|381|27|648|335|299|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
21|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|8552|4330|30|8933|7360|6574|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
22|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|7407|3162|30|6303|4868|3315|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
23|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|3671|3240|30|4025|3342|1316|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
24|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|573|358|24|853|352|315|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
25|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|5451|2241|22|4976|4480|381|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
26|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|15425|4693|29|17215|15984|14287|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
27|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|5167|3319|30|6566|5979|5344|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
28|WRIGHT 4-33 1-H|SESW    4  155 93 |MTL|18744|14694|8257|29|14233|13054|6772|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_11
29|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|2276|959|20|2563|1449|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
30|ROSS  18-10H|SESE    10 156 92 |MTL|18843|4682|3364|30|4989|2521|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
31|ROSS  4-05H|SESE    5  156 92 |MTL|17526|3076|2257|30|2727|2167|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
32|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|2822|1916|30|2412|1671|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
33|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|2087|1278|30|2226|1643|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
34|ROSS 11-27H|SESE    27 156 92 |MTL|18062|2645|1729|21|2651|2311|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
35|ROSS 12-06H|SESE    6  156 92 |MTL|18118|2519|1742|30|2225|1749|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
36|ROSS 13-15H|SESE    15 156 92 |MTL|18819|5693|3238|30|5819|4080|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
37|ROSS 15-28H|SESE    28 156 92 |MTL|18763|6782|2246|29|6831|5447|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
38|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|2489|2070|26|2094|1668|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
39|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|2615|1892|30|2430|1964|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
40|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|2935|1578|30|2667|2079|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
41|ROSS 7-17H|NW NW 17 156 92   |MTL|16586|1896|1525|30|1742|1341|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_11
42|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|3737|928|23|4195|2854|118|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_11
43|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|2079|414|30|1778|268|136|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_11
44|EN-CVANCARA-155-93- 1522H-1|NENW   15 155 93 |MTL|17389|1715|326|30|1730|2125|2125|HESS CORPORATION|ALGER - BAKKE|2010_11
45|EN-DOBROVOLNY-155-93- 2128H-1|NWNE   21 155 93 |MTL|18405|3055|831|24|3050|2509|2509|HESS CORPORATION|ALGER - BAKKE|2010_11
46|EN-HYNEK-155-93- 0112H-1|NENW   1  155 93 |MTL|17378|1735|639|26|1593|1732|1732|HESS CORPORATION|ALGER - BAKKE|2010_11
47|EN-REHAK-155-93- 0718H-1|NENW   7  155 93 |MTL|18674|6498|1234|27|6469|6348|6348|HESS CORPORATION|ALGER - BAKKE|2010_11
48|EN-SKABO TRUST-155-93- 0631H-1|SWSE   6  155 93 |MTL|18677|6529|2293|30|6538|5985|5985|HESS CORPORATION|ALGER - BAKKE|2010_11
49|EN-STATE B-155-93- 1609H-1|SESE   16 155 93 |MTL|18229|2993|595|30|3033|1955|1955|HESS CORPORATION|ALGER - BAKKE|2010_11
50|RS-ANDERSON-156-92- 3229H-1|SESE   32 156 92 |MTL|17664|2318|459|30|2275|3346|3346|HESS CORPORATION|ALGER - BAKKE|2010_11
51|RS-STATE D-155-92- 0203H-1|SESE   2  155 92 |MTL|17792|1711|442|30|1700|1096|1096|HESS CORPORATION|ALGER - BAKKE|2010_11
52|RS-THOMPSON-155-92- 0112H-1|LOT 4  1  155 92 |MTL|17572|3070|537|30|3064|3119|3119|HESS CORPORATION|ALGER - BAKKE|2010_11
53|HYNEK 5693 42-35H|SESW   35 156 93 |MTL|18466|4542|3542|28|4074|3679|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_11
54|MELL 44-21H|SESE   21 156 93 |MTL|17477|891|335|30|672|750|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_11
55|CVANCARA 11-14H|NWNW   14 155 93 |MTL|18566|14905|16480|30|13695|12207|0|WHITING OIL AND GAS CORPORATION|ALGER - BAKKE|2010_11
56|MYRNA 21X-2|LOT3   2  154 95 |WIL|18431|-|-|-|4091|-|5243|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2010_11
57|EN-LABAR-154-94 0310H-1|NWNW   3  154 94 |MTL|17561|1003|265|30|948|1711|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_11
58|EN-MOE-154-94- 0508H-1|LOT 1  5  154 94 |MTL|17077|948|341|30|882|2962|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_11
59|EN-PEDERSON-154-94- 0409H-1|LOT 1  4  154 94 |MTL|17099|1377|338|30|1281|2930|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_11
60|NELSON  14-33H|SWSW   33 155 94 |MTL|16552|504|453|30|689|495|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_11
61|SARA G. BARSTAD 6-44H|SWSW   6  154 94 |MTL|15889|SI|0|0|0|0|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_11
62|EMMA 31X-30|NWNE   30 155 94 |MTL|18501|5107|3058|30|5143|120|0|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
63|HOVE 11X-35|NWNW   35 155 95 |WIL|15757|274|83|30|501|701|341|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
64|KRIEGER  42X-17|SENE   17 154 94 |MTL|18169|2486|697|30|2496|3376|3226|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
65|MARMON 41X-12|NENE   12 154 95 |WIL|18143|2717|822|30|2909|4367|4367|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
66|MARMON HAHN TRUST 11X-11|NWNW   11 154 95 |WIL|16315|7168|4911|29|7208|11223|11107|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
67|MOE STATE 31X-36|NWNE   36 155 95 |WIL|17869|1541|908|30|1754|3022|2932|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_11
68|GRUNDSTAD 5-162-99H|SESE   5  162 99 |DIV|19162|-|-|-|1836|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2010_11
69|HAUGENOE 15-162-99H|NWNW   15 162 99 |DIV|18978|-|-|-|0|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2010_11
70|LARSON 3-162-99H|SESE   3  162 99 |DIV|18982|-|-|-|5004|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2010_11
71|FURHMAN 36-162-99H|NWNW   36 162 99 |DIV|18280|1029|2612|30|900|2656|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_11
72|HANSEN 13-162-99H|SESE   13 162 99 |DIV|18728|3906|4267|30|4085|4226|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_11
73|LARSON  11-162-99H|NWNW   11 162 99 |DIV|16794|833|714|30|1077|983|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_11
74|MYERS 2-162-99H|SESE   2  162 99 |DIV|18659|3162|2296|26|3109|3773|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_11
75|SORENSON 14-162-99H|NWNW   14 162 99 |DIV|18854|3495|5859|30|3570|495|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2010_11
76|HANSON 30-163-98H|LOT 4  30 163 98 |DIV|16549|878|183|30|672|1333|25|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
77|HAUGLAND 31-163-98H|NWNW   31 163 98 |DIV|16562|951|425|30|937|1338|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
78|LOKKEN 35-163-99H|NENE   35 163 99 |DIV|17226|909|2212|29|720|1308|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
79|LYSTAD  26-163-99H|SESE   26 163 99 |DIV|17183|1791|1743|30|1816|2427|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
80|STROM 25-36-163-99H|SESE   25 163 99 |DIV|16124|1207|272|30|1178|366|78|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
81|VASSEN 27-163-99H|SESE   27 163 99 |DIV|18255|4635|2999|30|4691|4114|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2010_11
82|ENERSON 4-29H|NWNW   29 163 99 |DIV|18757|4194|5835|30|4062|2633|2336|SM ENERGY COMPANY|AMBROSE - BAKKE|2010_11
83|RADENIC 14-20H|SESW   20 163 99 |DIV|18663|6265|3668|30|6272|4237|3939|SM ENERGY COMPANY|AMBROSE - BAKKE|2010_11
84|TORGESON 3-30H|NENW   30 163 99 |DIV|18285|5286|2224|30|5565|3088|2698|SM ENERGY COMPANY|AMBROSE - BAKKE|2010_11
85|THOMPSON     44-16H|SESE   16 163 99 |DIV|14888|310|0|30|447|1410|0|ABRAXAS PETROLEUM CORP.|AMBROSE - DUPERO|2010_11
86|BUBLITZ  34-22-2|SWSE   22 163 99 |DIV|11438|182|3|30|0|194|164|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2010_11
87|BUBLITZ   42-22-1|SENE    22 163 99 |DIV|11201|34|0|20|0|0|0|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2010_11
