|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|977|22|30|890|719|560|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_06
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|289|2059|30|448|495|307|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_06
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|244|668|30|335|315|188|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_06
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|57|233|30|229|180|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_06
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|97|87|24|0|1030|1014|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_06
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|65|0|30|89|129|50|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_06
6|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|-|-|-|26168|-|18614|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_06
7|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|-|-|-|32978|-|13046|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_06
8|ROSS  18-10H|SESE    10 156 92 |MTL|18843|-|-|-|4501|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_06
9|ROSS 12-06H|SESE    6  156 92 |MTL|18118|-|-|-|3401|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_06
10|ROSS 13-15H|SESE    15 156 92 |MTL|18819|-|-|-|2507|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_06
11|ROSS 15-28H|SESE    28 156 92 |MTL|18763|-|-|-|3199|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_06
12|EN-REHAK-155-93- 0718H-1|NENW    7  155 93 |MTL|18674|-|-|-|938|-|1314|HESS CORPORATION|ALGER - CONFIDENTIA|2010_06
13|EN-SKABO TRUST-155-93- 0631H-1|SWSE    6  155 93 |MTL|18677|-|-|-|8182|-|6284|HESS CORPORATION|ALGER - CONFIDENTIA|2010_06
14|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2164|1102|30|2460|808|667|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
15|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|6806|2250|21|6293|4817|3974|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
16|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|938|341|30|879|429|317|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
17|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|1911|959|30|2019|1700|1402|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
18|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|677|504|30|636|444|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
19|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|9764|4688|25|8838|6397|4275|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
20|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|10164|7862|26|9140|11234|4589|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
21|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|734|715|30|599|498|5|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
22|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|16790|5379|30|15515|15777|10956|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
23|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|6182|3926|30|6166|6167|4538|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_06
24|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|SI|0|0|0|0|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
25|ROSS  4-05H|SESE    5  156 92 |MTL|17526|4893|3464|30|4947|3615|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
26|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|5010|4459|23|4574|2832|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
27|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|2668|1557|30|2288|2085|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
28|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|5084|3909|29|4691|3205|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
29|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|2616|1856|26|2768|1962|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
30|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|3850|1906|30|3752|2708|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
31|ROSS 7-17H|NW NW 17 156 92   |MTL|16586|2522|1952|30|2568|1782|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_06
32|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|SI|0|0|199|0|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_06
33|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|1981|532|30|1995|1909|1637|HESS CORPORATION|ALGER - BAKKE|2010_06
34|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|SI|0|0|87|0|0|HESS CORPORATION|ALGER - BAKKE|2010_06
35|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|1534|1308|30|2109|1879|1582|HESS CORPORATION|ALGER - BAKKE|2010_06
36|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|4778|2256|30|4852|3814|3383|HESS CORPORATION|ALGER - BAKKE|2010_06
37|RS-ANDERSON-156-92- 3229H-1|SESE    32 156 92 |MTL|17664|2930|943|30|3517|2609|2150|HESS CORPORATION|ALGER - BAKKE|2010_06
38|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|1697|867|30|1726|1339|1138|HESS CORPORATION|ALGER - BAKKE|2010_06
39|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|3639|1104|30|3695|2670|2281|HESS CORPORATION|ALGER - BAKKE|2010_06
40|HYNEK 5693 42-35H|SESW    35 156 93 |MTL|18466|10542|13311|29|10173|13094|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_06
41|MELL 44-21H|SESE    21 156 93 |MTL|17477|1012|490|30|452|852|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2010_06
42|EMMA 31X-30|NWNE    30 155 94 |MTL|18501|-|-|-|177|-|0|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2010_06
43|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|1049|315|30|1114|1641|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_06
44|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1084|750|30|1194|3650|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_06
45|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|1606|857|30|1644|3068|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_06
46|NELSON  14-33H|SWSW    33 155 94 |MTL|16552|649|1629|14|411|699|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_06
47|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|259|1434|30|204|1037|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2010_06
48|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|183|127|30|0|489|129|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_06
49|KRIEGER  42X-17|SENE    17 154 94 |MTL|18169|4485|3107|29|4532|6430|6287|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_06
50|MARMON 41X-12|NENE    12 154 95 |WIL|18143|3195|1374|30|3181|4517|4517|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_06
51|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|149|20|3|224|307|295|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_06
52|MOE STATE 31X-36|NWNE    36 155 95 |WIL|17869|1711|938|30|1712|2606|2516|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2010_06
