|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|283|2|15|642|209|133|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2011_01
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|355|2014|24|442|284|173|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_01
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|252|0|31|175|269|137|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_01
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_01
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|109|172|25|239|1217|1117|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_01
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|67|0|31|46|117|36|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_01
6|ROSS 22-07H|SESE    7  156 92 |MTL|19358|-|-|-|7262|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_01
7|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|-|-|-|8044|-|8116|HESS CORPORATION|ALGER - CONFIDENTIA|2011_01
8|EVANS  5693 42-27H|SESW    27 156 93 |MTL|19036|-|-|-|12931|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2011_01
9|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2060|1068|30|2967|1269|1243|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
10|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|5626|1933|31|5105|3647|3571|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
11|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|12198|5969|29|13130|8045|6348|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
12|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|913|237|31|736|667|653|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
13|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|2144|899|26|2102|1124|1101|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
14|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|19357|5257|31|19117|14037|13746|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
15|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|13041|4601|27|13395|11279|9472|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
16|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|621|375|31|471|185|181|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
17|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|9442|3923|31|10243|7290|7139|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
18|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|7195|3019|31|7098|4018|3627|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
19|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|5809|4448|31|5480|5880|5258|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
20|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|511|488|7|244|461|324|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
21|ROGER SORENSON 8-5 1H|SWSE    8  155 92 |MTL|19070|13742|8933|30|13818|10771|8658|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
22|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|9167|3798|31|8793|8746|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
23|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|11606|3425|31|11879|11224|10991|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
24|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|3059|1952|31|3329|3650|3555|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
25|WRIGHT 4-33 1-H|SESW    4  155 93 |MTL|18744|10423|6204|31|11506|11371|11135|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_01
26|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|2229|867|18|2167|1351|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
27|ROSS  18-10H|SESE    10 156 92 |MTL|18843|3587|2402|29|3803|1953|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
28|ROSS  4-05H|SESE    5  156 92 |MTL|17526|3011|2102|31|3256|2109|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
29|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|2537|1527|31|3023|1487|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
30|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|1931|1201|31|2557|1539|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
31|ROSS 11-27H|SESE    27 156 92 |MTL|18062|4581|1746|30|5283|3815|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
32|ROSS 12-06H|SESE    6  156 92 |MTL|18118|2154|1381|31|2601|1489|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
33|ROSS 13-15H|SESE    15 156 92 |MTL|18819|3683|2046|31|3592|2663|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
34|ROSS 15-28H|SESE    28 156 92 |MTL|18763|5315|1587|30|5791|4293|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
35|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|4406|2134|31|4391|3482|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
36|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|2401|1873|31|2802|1612|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
37|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|1795|1332|29|2612|1263|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
38|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|2823|1404|31|3283|1967|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
39|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|1749|1297|31|1957|1243|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_01
40|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|5108|1048|15|5294|1387|23|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2011_01
41|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|796|236|17|1622|144|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2011_01
42|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|6732|850|30|6667|8494|7733|HESS CORPORATION|ALGER - BAKKE|2011_01
43|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|SI|0|0|0|0|0|HESS CORPORATION|ALGER - BAKKE|2011_01
44|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|1670|249|31|1661|1797|1797|HESS CORPORATION|ALGER - BAKKE|2011_01
45|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|2425|661|30|2422|2326|2326|HESS CORPORATION|ALGER - BAKKE|2011_01
46|EN-HYNEK-155-93- 0112H-1|NENW   1  155 93 |MTL|17378|1301|435|31|1266|1650|1650|HESS CORPORATION|ALGER - BAKKE|2011_01
47|EN-REHAK-155-93- 0718H-1|NENW   7  155 93 |MTL|18674|6046|1088|31|6026|6983|6983|HESS CORPORATION|ALGER - BAKKE|2011_01
48|EN-SKABO TRUST-155-93- 0631H-1|SWSE   6  155 93 |MTL|18677|4775|1607|31|4766|4682|4682|HESS CORPORATION|ALGER - BAKKE|2011_01
49|EN-STATE B-155-93- 1609H-1|SESE   16 155 93 |MTL|18229|2753|490|31|2739|1821|1821|HESS CORPORATION|ALGER - BAKKE|2011_01
50|RS-ANDERSON-156-92- 3229H-1|SESE   32 156 92 |MTL|17664|2236|408|31|2239|4627|4627|HESS CORPORATION|ALGER - BAKKE|2011_01
51|RS-STATE D-155-92- 0203H-1|SESE   2  155 92 |MTL|17792|0|1|1|34|0|0|HESS CORPORATION|ALGER - BAKKE|2011_01
52|RS-THOMPSON-155-92- 0112H-1|LOT 4  1  155 92 |MTL|17572|2733|439|31|2742|2547|2547|HESS CORPORATION|ALGER - BAKKE|2011_01
53|HYNEK 5693 42-35H|SESW   35 156 93 |MTL|18466|3700|2304|31|3646|2997|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_01
54|MELL 44-21H|SESE   21 156 93 |MTL|17477|915|347|31|934|771|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_01
55|MERRITT 5693 11-24H|NWNW   24 156 93 |MTL|19097|18568|6853|31|18530|18475|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_01
56|CVANCARA 11-14H|NWNW   14 155 93 |MTL|18566|2342|802|10|2501|1542|0|WHITING OIL AND GAS CORPORATION|ALGER - BAKKE|2011_01
57|MADISYN STATE 44X-1|SESE   1  154 95 |WIL|19339|-|-|-|6818|-|0|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2011_01
58|EN-LABAR-154-94 0310H-1|NWNW   3  154 94 |MTL|17561|929|156|31|886|1254|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_01
59|EN-MOE-154-94- 0508H-1|LOT 1  5  154 94 |MTL|17077|565|189|19|579|1571|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_01
60|EN-PEDERSON-154-94- 0409H-1|LOT 1  4  154 94 |MTL|17099|343|101|11|426|669|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_01
61|NELSON  14-33H|SWSW   33 155 94 |MTL|16552|199|207|31|0|182|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_01
62|SARA G. BARSTAD 6-44H|SWSW   6  154 94 |MTL|15889|124|691|22|0|218|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_01
63|EMMA 31X-30|NWNE   30 155 94 |MTL|18501|4434|2462|30|4467|120|0|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
64|HOVE 11X-35|NWNW   35 155 95 |WIL|15757|335|65|10|0|355|225|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
65|KRIEGER  42X-17|SENE   17 154 94 |MTL|18169|2129|660|31|1833|3793|3638|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
66|MARMON 41X-12|NENE   12 154 95 |WIL|18143|2492|690|31|2614|3931|3931|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
67|MARMON HAHN TRUST 11X-11|NWNW   11 154 95 |WIL|16315|4385|1506|29|4506|6612|6496|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
68|MOE STATE 31X-36|NWNE   36 155 95 |WIL|17869|391|2434|12|235|367|274|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_01
