|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD      23-6|SENW    23 151 101|MCK|9132|853|15|30|866|1031|857|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_06
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|346|2447|30|222|490|274|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_06
2|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|277|1052|30|340|390|263|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_06
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|95|498|18|0|108|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_06
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|344|452|30|464|3093|2973|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_06
5|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|73|0|30|90|149|70|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_06
6|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|4586|2400|28|4220|4375|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_06
7|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1374|469|26|1283|1475|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_06
8|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|3108|1242|28|3019|4200|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_06
9|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|888|628|30|1035|1500|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_06
10|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|1112|1045|30|1093|NR|NR|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_06
11|BAKKE   11-24H|NWNW    24 155 92 |MTL|17359|4697|1281|16|3929|6573|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2009_06
12|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|2860|501|30|2750|2776|0|HESS CORPORATION|ALGER - BAKKE|2009_06
13|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|2372|739|25|2398|2200|0|HESS CORPORATION|ALGER - BAKKE|2009_06
14|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|4621|1261|30|4612|2784|0|HESS CORPORATION|ALGER - BAKKE|2009_06
15|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|5789|946|30|5798|3467|0|HESS CORPORATION|ALGER - BAKKE|2009_06
16|MELL 44-21H|SESE    21 156 93 |MTL|17477|1720|805|26|2477|2110|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2009_06
17|MOE STATE 31X-36|NWNE    36 155 95 |WIL|17869|-|-|-|1044|-|0|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2009_06
18|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|2150|330|30|2168|2817|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_06
19|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1434|323|30|1435|2690|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_06
20|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|2898|609|30|2889|5115|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_06
21|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|0|736|10|0|31|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_06
22|NELSON   14-33H|SWSW    33 155 94 |MTL|16552|54|61|4|0|38|0|MARATHON OIL COMPANY|ALKALI CREEK - BAKKE|2009_06
23|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|289|180|30|198|724|349|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_06
24|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|2159|352|30|2477|3273|3191|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_06
25|HANSON 30-163-98H|LOT 4   30 163 98 |DIV|16549|1111|206|30|1087|1570|1282|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
26|HAUGLAND 31-163-98H|NWNW    31 163 98 |DIV|16562|1215|482|30|1097|1776|1488|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
27|LARSON   11-162-99H|NWNW    11 162 99 |DIV|16794|1473|1265|30|1373|1146|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
28|LOKKEN 35-163-99H|NENE    35 163 99 |DIV|17226|2330|6599|30|2421|3379|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
29|LYSTAD  26-163-99H|SESE    26 163 99 |DIV|17183|2820|2714|30|2963|4439|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
30|STROM 25-36-163-99H|SESE    25 163 99 |DIV|16124|1490|335|30|1536|1789|1501|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_06
31|THOMPSON     44-16H|SESE    16 163 99 |DIV|14888|321|6|30|448|1410|0|ABRAXAS PETROLEUM CORP.|AMBROSE - DUPERO|2009_06
32|BUBLITZ   34-22-2|SWSE    22 163 99 |DIV|11438|146|0|30|445|1181|1151|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_06
33|BUBLITZ   42-22-1|SENE    22 163 99 |DIV|11201|48|0|30|0|0|0|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_06
