|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|785|38|21|1123|686|567|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2011_04
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|266|0|23|437|461|299|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_04
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|256|713|30|182|268|104|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_04
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|20|83|11|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_04
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|118|27|27|158|1263|1161|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_04
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|68|0|30|48|117|38|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_04
6|ESTHER HYNEK 10-11 1-H|SWNW    10 155 93 |MTL|18881|-|-|-|9120|-|2848|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_04
7|VACHAL 3-34 1-H|SESW    3  155 93 |MTL|19764|-|-|-|933|-|412|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_04
8|ROSS  29-1716H|NWNE    17 156 92 |MTL|19722|-|-|-|6663|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_04
9|ROSS 27-2728H|SESW    27 156 92 |MTL|19560|-|-|-|9983|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_04
10|ROSS 33-0434H|SESW    4  156 92 |MTL|19793|-|-|-|7013|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_04
11|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2768|1410|20|1929|1554|1467|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
12|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|6764|3434|29|6347|4163|4021|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
13|ARVID ANDERSON 14-11 1-H|SWSE    14 155 92 |MTL|19198|4395|2080|9|4373|1888|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
14|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|491|137|11|195|204|197|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
15|BROWN 30-19 1-H|SWSE    30 156 93 |MTL|18760|25482|12067|26|25097|21960|9202|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
16|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|1536|727|29|1700|1295|1251|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
17|CLIFFORD BAKKE 26-35 1-H|NENW    26 155 92 |MTL|18896|8182|2134|19|7503|5427|5150|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
18|CVANCARA 20-17 1-H|SESE    20 155 92 |MTL|17355|21526|10870|29|21336|16781|14286|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
19|DOMASKIN 30-31 1-H|NWNE    30 155 92 |MTL|19057|10552|3969|29|10504|9832|9496|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
20|HOSPITAL 31-36 1-H|NESE    31 156 92 |MTL|19532|6634|6789|13|5701|3238|647|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
21|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|576|357|29|644|166|160|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
22|JACK CVANCARA 19-18 1-H|SWSE    19 155 92 |MTL|18628|8238|3425|29|8316|6093|5885|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
23|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|5345|2308|26|4545|2993|2654|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
24|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|2445|2117|16|1515|3050|2849|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
25|MANITOU STATE 36 1-H|SESE    36 156 93 |MTL|17018|215|403|4|0|104|52|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
26|ROGER SORENSON 8-5 1H|SWSE    8  155 92 |MTL|19070|11513|6782|30|10942|6828|6266|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
27|ROSS-ALGER 6-7 1-H|SESW    31 156 92 |MTL|18784|6647|2632|27|5491|5871|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
28|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|6425|3188|11|5222|4427|4276|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
29|SORENSON 29-32 2-H|SESE    20 155 92 |MTL|19513|27615|11392|30|27121|22585|16739|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
30|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|2695|1636|17|2257|1708|1650|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
31|WRIGHT 4-33 1-H|SESW    4  155 93 |MTL|18744|6737|4611|30|7419|8171|7892|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_04
32|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|27|3|1|280|17|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
33|ROSS  18-10H|SESE    10 156 92 |MTL|18843|2628|1873|29|2629|1492|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
34|ROSS  4-05H|SESE    5  156 92 |MTL|17526|2464|1876|29|2433|1770|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
35|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|1969|1347|29|1580|1205|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
36|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|1614|1106|29|1676|1315|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
37|ROSS 11-27H|SESE    27 156 92 |MTL|18062|2832|1094|29|2518|1856|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
38|ROSS 12-06H|SESE    6  156 92 |MTL|18118|1444|1095|24|1248|1029|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
39|ROSS 13-15H|SESE    15 156 92 |MTL|18819|2752|1808|29|2610|1918|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
40|ROSS 15-28H|SESE    28 156 92 |MTL|18763|4345|1888|27|4036|3545|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
41|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|2545|1233|21|2935|2085|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
42|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|1889|1590|29|1565|1303|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
43|ROSS 22-07H|SESE    7  156 92 |MTL|19358|5634|2824|28|5525|3634|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
44|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|1435|1077|29|1491|1042|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
45|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|2314|1281|29|2237|1647|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
46|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|1453|1282|30|1257|1070|0|EOG RESOURCES, INC.|ALGER - BAKKE|2011_04
47|ANDERSON      11-13H|NWNW   13 155 92 |MTL|18647|5476|1617|25|5554|3209|1233|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2011_04
48|BAKKE  11-24H|NWNW   24 155 92 |MTL|17359|2577|548|30|2818|975|70|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2011_04
49|EN-ABRAHAMSON-155-93- 3019H-1|SWSE   30 155 93 |MTL|18838|3589|841|30|3650|4051|3688|HESS CORPORATION|ALGER - BAKKE|2011_04
50|EN-ABRAHAMSON-155-93- 3019H-2|SWSE   30 155 93 |MTL|18839|3192|879|5|3134|2996|2674|HESS CORPORATION|ALGER - BAKKE|2011_04
51|EN-ABRAHAMSON-155-93- 3019H-3|SWSE   30 155 93 |MTL|18840|6681|1586|30|6769|7410|6735|HESS CORPORATION|ALGER - BAKKE|2011_04
52|EN-CVANCARA-155-93- 1522H-1|NENW   15 155 93 |MTL|17389|1482|267|30|1490|1623|1615|HESS CORPORATION|ALGER - BAKKE|2011_04
53|EN-DOBROVOLNY-155-93- 2128H-1|NWNE   21 155 93 |MTL|18405|1196|337|18|1218|975|969|HESS CORPORATION|ALGER - BAKKE|2011_04
54|EN-HYNEK-155-93- 0112H-1|NENW   1  155 93 |MTL|17378|901|337|20|927|920|920|HESS CORPORATION|ALGER - BAKKE|2011_04
55|EN-REHAK-155-93- 0718H-1|NENW   7  155 93 |MTL|18674|3831|676|30|3866|4861|4841|HESS CORPORATION|ALGER - BAKKE|2011_04
56|EN-SKABO TRUST-155-93- 0631H-1|SWSE   6  155 93 |MTL|18677|3349|1169|30|3369|3702|3685|HESS CORPORATION|ALGER - BAKKE|2011_04
57|EN-STATE B-155-93- 1609H-1|SESE   16 155 93 |MTL|18229|2228|457|30|2246|1071|1060|HESS CORPORATION|ALGER - BAKKE|2011_04
58|RS-ANDERSON-156-92- 3229H-1|SESE   32 156 92 |MTL|17664|1985|340|27|1978|1730|1730|HESS CORPORATION|ALGER - BAKKE|2011_04
59|RS-STATE D-155-92- 0203H-1|SESE   2  155 92 |MTL|17792|1293|320|30|1312|937|937|HESS CORPORATION|ALGER - BAKKE|2011_04
60|RS-THOMPSON-155-92- 0112H-1|LOT 4  1  155 92 |MTL|17572|2204|143|30|2227|2100|2100|HESS CORPORATION|ALGER - BAKKE|2011_04
61|EVANS  5693 42-27H|SESW   27 156 93 |MTL|19036|9436|5273|30|8748|7360|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_04
62|HYNEK 5693 42-35H|SESW   35 156 93 |MTL|18466|2262|1470|22|2338|1832|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_04
63|MELL 44-21H|SESE   21 156 93 |MTL|17477|611|190|29|1188|514|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_04
64|MERRITT 5693 11-24H|NWNW   24 156 93 |MTL|19097|15070|6076|30|14726|14994|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2011_04
65|CVANCARA 11-14H|NWNW   14 155 93 |MTL|18566|9456|3645|26|8637|5971|0|WHITING OIL AND GAS CORPORATION|ALGER - BAKKE|2011_04
66|EN-LABAR-154-94 0310H-1|NWNW   3  154 94 |MTL|17561|1166|329|21|1105|1070|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_04
67|EN-MOE-154-94- 0508H-1|LOT 1  5  154 94 |MTL|17077|867|450|30|988|2811|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_04
68|EN-PEDERSON-154-94- 0409H-1|LOT 1  4  154 94 |MTL|17099|1236|288|30|1401|2577|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_04
69|NELSON  14-33H|SWSW   33 155 94 |MTL|16552|301|330|30|417|471|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_04
70|SARA G. BARSTAD 6-44H|SWSW   6  154 94 |MTL|15889|238|626|30|0|433|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2011_04
71|EMMA 31X-30|NWNE   30 155 94 |MTL|18501|208|354|30|226|616|136|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
72|HOVE 11X-35|NWNW   35 155 95 |WIL|15757|75|297|11|395|291|149|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
73|KRIEGER  42X-17|SENE   17 154 94 |MTL|18169|1845|627|27|2027|3164|3029|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
74|MADISYN STATE 44X-1|SESE   1  154 95 |WIL|19339|86|0|0|0|0|0|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
75|MARMON 41X-12|NENE   12 154 95 |WIL|18143|1121|192|30|1315|1623|1623|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
76|MARMON HAHN TRUST 11X-11|NWNW   11 154 95 |WIL|16315|5284|2449|29|5017|7858|7742|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
77|MOE STATE 31X-36|NWNE   36 155 95 |WIL|17869|972|572|30|446|1313|1223|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
78|MYRNA 21X-2|LOT3   2  154 95 |WIL|18431|330|115|3|0|511|499|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2011_04
79|HANSEN 18-19-162-99H|NENE   18 162 99 |DIV|19461|-|-|-|7345|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2011_04
80|HANSEN 6-7-162-99H|NENE   18 162 99 |DIV|19633|-|-|-|8753|-|0|BAYTEX ENERGY USA LTD|AMBROSE - CONFIDENTIA|2011_04
81|FURHMAN 36-162-99H|NWNW   36 162 99 |DIV|18280|621|1824|28|423|556|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
82|GRUNDSTAD 5-162-99H|SESE   5  162 99 |DIV|19162|1573|1529|11|1591|1010|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
83|HANSEN 13-162-99H|SESE   13 162 99 |DIV|18728|994|1054|14|1226|1044|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
84|HAUGENOE 15-162-99H|NWNW   15 162 99 |DIV|18978|1056|1221|9|1396|526|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
85|HAUGLAND 4-162-99H|SESE   4  162 99 |DIV|19266|3346|4095|24|3645|2071|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
86|HAUGLAND 9-162-99H|SWSW   4  162 99 |DIV|19489|4200|3860|20|4495|2540|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
87|LARSEN 8-162-99H|NWNW   8  162 99 |DIV|19653|401|6222|3|0|195|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
88|LARSON  11-162-99H|NWNW   11 162 99 |DIV|16794|726|650|28|648|896|0|BAYTEX ENERGY USA LTD|AMBROSE - BAKKE|2011_04
