|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD      23-6|SENW    23 151 101|MCK|9132|1194|20|31|1557|1052|872|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_05
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|344|2395|31|437|644|421|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_05
2|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|278|1155|31|176|354|222|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_05
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_05
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|458|531|28|469|3627|3515|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_05
5|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|74|0|31|47|140|59|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_05
6|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|4814|2513|28|4669|5500|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_05
7|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1740|559|31|1934|2250|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_05
8|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|3629|1508|31|3813|5270|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_05
9|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|990|716|31|1074|1990|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_05
10|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|1228|1263|31|1495|2090|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_05
11|BAKKE   11-24H|NWNW    24 155 92 |MTL|17359|2965|453|18|2966|4151|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2009_05
12|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|3617|269|30|3536|3680|0|HESS CORPORATION|ALGER - BAKKE|2009_05
13|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|4310|734|27|4094|3880|0|HESS CORPORATION|ALGER - BAKKE|2009_05
14|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|4197|699|28|4175|1995|0|HESS CORPORATION|ALGER - BAKKE|2009_05
15|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|5983|435|31|5982|2767|0|HESS CORPORATION|ALGER - BAKKE|2009_05
16|MELL 44-21H|SESE    21 156 93 |MTL|17477|1812|935|31|1463|2224|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2009_05
17|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|2715|177|31|2694|3200|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_05
18|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|1611|158|31|1587|3626|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_05
19|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|3058|272|31|3012|4767|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_05
20|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|SI|0|0|0|0|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_05
21|NELSON   14-33H|SWSW    33 155 94 |MTL|16552|218|136|7|213|155|0|MARATHON OIL COMPANY|ALKALI CREEK - BAKKE|2009_05
22|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|308|172|31|436|784|396|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_05
23|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|2191|412|27|1754|2889|2804|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_05
24|HANSON 30-163-98H|LOT 4   30 163 98 |DIV|16549|1204|209|31|1307|1661|1363|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
25|HAUGLAND 31-163-98H|NWNW    31 163 98 |DIV|16562|1283|509|31|1411|1892|1595|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
26|LARSON   11-162-99H|NWNW    11 162 99 |DIV|16794|1635|1251|31|1860|1243|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
27|LOKKEN 35-163-99H|NENE    35 163 99 |DIV|17226|2944|6869|31|2880|5246|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
28|LYSTAD  26-163-99H|SESE    26 163 99 |DIV|17183|3208|3030|31|3112|4984|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
29|STROM 25-36-163-99H|SESE    25 163 99 |DIV|16124|1595|367|31|1594|1898|1600|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_05
30|THOMPSON     44-16H|SESE    16 163 99 |DIV|14888|357|4|31|409|1468|0|ABRAXAS PETROLEUM CORP.|AMBROSE - DUPERO|2009_05
31|BUBLITZ   34-22-2|SWSE    22 163 99 |DIV|11438|205|0|31|223|1215|1184|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_05
32|BUBLITZ   42-22-1|SENE    22 163 99 |DIV|11201|69|0|31|220|0|0|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_05
33|STATE-HENNING       32-14-1|SWNE    14 163 99 |DIV|10298|357|2263|31|443|471|68|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2009_05
34|TORGESON     34-15-1|SWSE    15 163 99 |DIV|10301|115|26|26|215|0|0|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2009_05
35|AMOR - RED RIVER N UNIT TOTAL : 1 well||||1949|5052|31|1743|129|82|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2009_05
36|AMOR - RED RIVER S UNIT TOTAL : 6 wells||||7877|9660|155|8195|283|48|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2009_05
37|GROSS     1-8|SESE    8  130 103|BO|6639|986|6621|31|896|1743|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVER|2009_05
