|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|847|13|30|842|756|582|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2010_04
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|338|2349|30|341|545|329|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_04
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|274|1087|30|342|341|214|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_04
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|73|280|30|0|180|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2010_04
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|404|465|30|446|3044|2924|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_04
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|73|0|30|91|136|57|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2010_04
6|JEROME ANDERSON 15-10 1-H|SWSE    15 155 92 |MTL|18547|-|-|-|18233|-|9426|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_04
7|SORENSON 29-32 1-H|NWNE    29 155 92 |MTL|18654|-|-|-|45489|-|27523|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2010_04
8|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|-|-|-|6493|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2010_04
9|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2743|1453|30|2673|1900|1509|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
10|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|10549|4192|29|9378|7594|6033|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
11|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|912|362|30|832|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
12|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|1926|917|24|1953|426|338|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
13|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|833|671|30|444|900|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
14|LIFFRIG 29-20 1-H|SWSE    29 156 93 |MTL|18371|9430|7604|30|9328|11948|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
15|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|786|813|30|616|860|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
16|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|7104|4399|30|6153|6215|4937|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2010_04
17|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|62|55|3|630|16|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
18|ROSS  4-05H|SESE    5  156 92 |MTL|17526|4640|3211|30|5235|3423|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
19|ROSS 100-09H|SWSW    9  156 92 |MTL|18444|5517|7113|30|5955|3141|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
20|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|3159|1847|30|4003|2404|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
21|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|2605|2080|27|2655|1931|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
22|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|4691|2241|30|5130|3275|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
23|ROSS 7-17H|NW NW 17 156 92   |MTL|16586|2729|1864|26|3456|1879|0|EOG RESOURCES, INC.|ALGER - BAKKE|2010_04
24|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|2273|439|30|2221|798|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2010_04
25|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|1992|174|30|1942|1945|1945|HESS CORPORATION|ALGER - BAKKE|2010_04
26|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|1797|162|5|1859|1063|1063|HESS CORPORATION|ALGER - BAKKE|2010_04
