|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|-|-|-|17220|-|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - CONFIDENTIA|2013_01
1|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|-|-|-|13695|-|0|MUREX PETROLEUM CORPORATION|ALEXANDER - CONFIDENTIA|2013_01
2|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|4825|10135|31|4866|6886|2627|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2013_01
3|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|8541|7613|31|8152|10140|7568|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2013_01
4|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|7279|19788|15|6193|6876|0|BRIGHAM OIL & GAS, L.P.|ALEXANDER - BAKKE|2013_01
5|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|1010|0|30|1079|536|362|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2013_01
6|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_01
7|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|120|295|31|172|132|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_01
8|SOVIG  25-2|NWNE   25 151 101|MCK|9844|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2013_01
9|HANSEN 2-23|W2SE   23 151 101|MCK|15670|0|0|19|0|76|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_01
10|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|32|0|31|46|81|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2013_01
11|BLANCHET FEDERAL 5693 41-28H|SWSW   28 156 93 |MTL|22676|-|-|-|0|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_01
12|BUI FEDERAL 5693 44-27B|SESE   27 156 93 |MTL|23528|-|-|-|11746|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_01
13|GINNY H 5693 41-35T|SWSW   35 156 93 |MTL|23530|-|-|-|9440|-|3035|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_01
14|NGUYEN FEDERAL 5693 44-27T|SESE   27 156 93 |MTL|23527|-|-|-|11632|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2013_01
15|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|897|838|15|1446|622|622|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
16|ALGER STATE   16-21 4TFH|SESE   9  155 92 |MTL|22713|7284|8159|24|7812|4888|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
17|ALGER STATE 16-21 3H|SESE   9  155 92 |MTL|22711|10848|6192|29|11646|5721|2467|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
18|ALGER STATE 16-21 1-H|SESW   9  155 92 |MTL|20373|3884|3510|17|4303|1809|1580|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
19|ANDERSON 28-33 2TFH|NWNE   28 155 92 |MTL|22061|8259|5571|31|7424|6411|4147|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
20|ANDERSON 28-33 3H|NWNE   28 155 92 |MTL|22062|9874|4215|31|9199|7146|4718|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
21|ANDERSON 28-33 4TFH|NWNW   28 155 92 |MTL|22063|2826|2929|26|2729|3149|1340|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
22|ANDERSON 28-33 1-H|NWNW   28 155 92 |MTL|17351|6243|3546|31|6054|3620|3137|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
23|ARVID ANDERSON     14-11 #2TFH|SESE   14 155 92 |MTL|22292|5308|8964|31|5401|3551|2887|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
24|ARVID ANDERSON     14-11 #3H|SESE   14 155 92 |MTL|22291|5294|3240|31|5675|1550|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
25|ARVID ANDERSON 14-11 #4TFH|SESW   14 155 92 |MTL|22317|6471|6059|31|6808|2989|708|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
26|ARVID ANDERSON 14-11 1-H|SWSE   14 155 92 |MTL|19198|9071|4832|31|8733|998|417|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
27|BAKKE 23 1-H|NWNW   23 155 92 |MTL|16893|0|0|0|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
28|BARSTAD 23-14   #1-H|SWSE   23 156 93 |MTL|20907|5083|3601|31|5059|4560|4453|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
29|BARSTAD 23-14 #2TFH|SWSE   23 156 93 |MTL|20908|3272|3015|30|3469|2312|1353|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
30|BROWN 30-19 #2H|NENW   31 156 93 |MTL|20790|5621|3237|30|5473|6887|5662|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
31|BROWN 30-19 1-H|SWSE   30 156 93 |MTL|18760|5140|3504|31|5105|8266|7355|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
32|BURES 20-29 #1TFH|NWNE   20 155 93 |MTL|19058|6226|2697|31|6606|6190|4385|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
33|BURES 20-29 2H|NWNE   20 155 93 |MTL|20306|5615|2956|31|5532|6009|5024|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
34|CARKUFF 22 1-H|SESE   22 155 92 |MTL|17165|1739|199|3|1739|669|8|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
35|CHARLIE SORENSON 17-8    2H|NWNE   20 155 93 |MTL|20305|5985|3293|30|5770|6251|4041|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
36|CHARLIE SORENSON 17-8 1-H|NWNE   20 155 93 |MTL|19788|7699|3691|31|7979|9025|8534|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
37|CHARLIE SORENSON 8-17 1-H|NENW   8  155 93 |MTL|18848|7699|3691|31|7979|9025|8534|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
38|CLIFFORD BAKKE 26-35 #4H|NWNW   26 155 92 |MTL|21804|6293|2977|19|5926|7842|7673|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
39|CLIFFORD BAKKE 26-35 #2H|NENE   26 155 92 |MTL|21358|15453|5203|30|15700|15465|10150|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
40|CLIFFORD BAKKE 26-35 #3H|NENE   26 155 92 |MTL|21359|10539|3286|30|11329|14622|13008|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
41|CLIFFORD BAKKE 26-35 1-H|NENW   26 155 92 |MTL|18896|6367|2841|29|6524|2018|923|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
42|CVANCARA 20-17 2TFH|SWSW   20 155 92 |MTL|21953|5343|3647|15|4568|3510|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2013_01
