|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD      23-6|SENW    23 151 101|MCK|9132|886|13|28|866|1036|874|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_01
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|352|2424|28|219|342|140|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_01
2|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|298|895|31|352|355|223|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_01
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|57|240|24|0|144|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_01
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|536|312|29|473|4045|3929|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_01
5|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|80|0|31|94|140|59|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_01
6|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|-|-|-|3809|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2009_01
7|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|-|-|-|9488|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2009_01
8|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|6899|3485|23|6405|4150|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_01
9|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|0|0|0|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_01
10|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|6037|2406|31|5922|5390|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_01
11|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|1267|778|28|1309|1850|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_01
12|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|1391|1283|31|1127|2580|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_01
13|BAKKE   11-24H|NWNW    24 155 92 |MTL|17359|3786|496|23|4225|5947|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2009_01
14|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|4981|652|31|4812|4903|0|HESS CORPORATION|ALGER - BAKKE|2009_01
15|MELL 44-21H|SESE    21 156 93 |MTL|17477|5169|2867|28|5416|6337|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2009_01
16|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|-|-|-|4967|-|0|HESS CORPORATION|ALKALI CREEK - CONFIDENTIA|2009_01
17|EN-MOE-154-94- 0508H-1|LOT 1   5  154 94 |MTL|17077|2134|401|31|2180|5113|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_01
18|EN-PEDERSON-154-94- 0409H-1|LOT 1   4  154 94 |MTL|17099|3329|732|27|3443|4093|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_01
19|SARA G. BARSTAD 6-44H|SWSW    6  154 94 |MTL|15889|0|0|0|0|0|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_01
20|NELSON   14-33H|SWSW    33 155 94 |MTL|16552|177|493|22|240|130|0|MARATHON OIL COMPANY|ALKALI CREEK - BAKKE|2009_01
21|HOVE 11X-35|NWNW    35 155 95 |WIL|15757|327|205|31|230|745|356|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_01
22|MARMON HAHN TRUST 11X-11|NWNW    11 154 95 |WIL|16315|2565|385|31|2607|3532|3438|XTO ENERGY INC.|ALKALI CREEK - BAKKE|2009_01
23|HANSON 30-163-98H|LOT 4   30 163 98 |DIV|16549|1452|268|31|1351|1931|1583|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
24|HAUGLAND 31-163-98H|NWNW    31 163 98 |DIV|16562|1437|570|31|1358|2065|1768|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
25|LARSON   11-162-99H|NWNW    11 162 99 |DIV|16794|2466|1883|31|2256|1803|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
26|LOKKEN 35-163-99H|NENE    35 163 99 |DIV|17226|823|1308|31|463|2585|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
27|LYSTAD  26-163-99H|SESE    26 163 99 |DIV|17183|3502|3427|31|3672|4823|0|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
28|STROM 25-36-163-99H|SESE    25 163 99 |DIV|16124|1799|377|31|2112|1847|1478|SAMSON RESOURCES COMPANY|AMBROSE - BAKKE|2009_01
29|THOMPSON     44-16H|SESE    16 163 99 |DIV|14888|352|9|31|222|1457|0|ABRAXAS PETROLEUM CORP.|AMBROSE - DUPERO|2009_01
30|BUBLITZ   34-22-2|SWSE    22 163 99 |DIV|11438|198|0|31|0|336|305|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_01
31|BUBLITZ   42-22-1|SENE    22 163 99 |DIV|11201|42|0|31|0|0|0|DAVID H. ARRINGTON OIL & GAS, INC.|AMBROSE - DUPERO|2009_01
32|STATE-HENNING       32-14-1|SWNE    14 163 99 |DIV|10298|36|463|4|0|58|4|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2009_01
33|TORGESON       34-15-1|SWSE    15 163 99 |DIV|10301|156|0|27|0|294|0|WHITING OIL AND GAS CORPORATION|AMBROSE - DUPERO|2009_01
34|AMOR - RED RIVER N UNIT TOTAL : 1 well||||2126|4766|31|2138|160|113|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2009_01
35|AMOR - RED RIVER S UNIT TOTAL : 6 wells||||7801|10945|155|7920|245|10|LUFF EXPLORATION COMPANY|AMOR - RED RIVE|2009_01
36|GROSS     1-8|SESE    8  130 103|BO|6639|753|3911|29|673|1331|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVER|2009_01
37|WERRE B-17H|NWNE    17 129 103|BO|16426|533|9427|31|454|742|0|LUFF EXPLORATION COMPANY|AMOR - RED RIVER|2009_01
38|AN-NORBY-152-94- 0409H-1|LOT 1   4  152 94 |MCK|17609|-|-|-|16118|-|19305|HESS CORPORATION|ANTELOPE - CONFIDENTIA|2009_01
