|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW   23 151 101|MCK|9132|648|22|30|657|582|410|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2012_03
1|BOLKEN    24-12|NWSW   24 151 101|MCK|9617|365|2739|31|686|491|271|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_03
2|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|295|660|31|358|172|40|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_03
3|SOVIG  25-2|NWNE   25 151 101|MCK|9844|90|365|31|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2012_03
4|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_03
5|SKEDSVOLD     1|SENE   23 151 101|MCK|8165|78|0|31|94|92|11|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2012_03
6|CLIFFORD BAKKE 26-35 #4H|NWNW   26 155 92 |MTL|21804|-|-|-|20293|-|11686|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2012_03
7|ROSS 35-0331H|SESE   3  156 92 |MTL|19854|-|-|-|10650|-|6873|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2012_03
8|CASPIAN 5693 43-11H|SWSE   11 156 93 |MTL|21048|-|-|-|10250|-|8465|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2012_03
9|ADIX 25 1-H|NWNW   25 155 92 |MTL|17481|1747|1031|31|1403|976|976|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
10|ALGER STATE 16-21 1-H|SESW   9  155 92 |MTL|20373|647|47|4|443|269|265|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
11|ANDERSON 28-33 1-H|NWNW   28 155 92 |MTL|17351|5323|2207|31|5935|4861|4861|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
12|ARVID ANDERSON 14-11 1-H|SWSE   14 155 92 |MTL|19198|6267|3337|31|6083|3385|3385|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
13|BAKKE 23 1-H|NWNW   23 155 92 |MTL|16893|163|58|7|0|64|64|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
14|BARSTAD 23-14   #1-H|SWSE   23 156 93 |MTL|20907|10312|6743|23|9567|9086|4973|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
15|BARSTAD 23-14 #2TFH|SWSE   23 156 93 |MTL|20908|10382|8255|27|9911|8973|4868|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
16|BROWN 30-19 #2H|NENW   31 156 93 |MTL|20790|15807|7062|31|14970|19685|13110|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
17|BROWN 30-19 1-H|SWSE   30 156 93 |MTL|18760|6875|4219|31|6302|11779|9165|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
18|BURES 20-29 1H|NWNE   20 155 93 |MTL|19058|3066|1470|20|3949|3106|203|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
19|BURES 20-29 2H|NWNE   20 155 93 |MTL|20306|10570|4240|27|10962|9495|4748|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
20|CARKUFF 22 1-H|SESE   22 155 92 |MTL|17165|1435|773|31|1372|1111|1111|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
21|CHARLIE SORENSON 17-8   2H|NWNE   20 155 93 |MTL|20305|181|134|10|624|149|22|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
22|CHARLIE SORENSON 17-8 1-H|NWNE   20 155 93 |MTL|19788|3661|1359|15|3371|3318|1468|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
23|CLIFFORD BAKKE 26-35 #2H|NENE   26 155 92 |MTL|21358|24015|8636|31|24844|19075|15315|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
24|CLIFFORD BAKKE 26-35 #3H|NENE   26 155 92 |MTL|21359|20519|8771|31|20453|16615|14406|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
25|CLIFFORD BAKKE 26-35 1-H|NENW   26 155 92 |MTL|18896|3153|6502|31|3239|90|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
26|CVANCARA 20-17 1-H|SESE   20 155 92 |MTL|17355|7243|2873|31|7213|4818|4711|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
27|DOMASKIN 30-31 1-H|NWNE   30 155 92 |MTL|19057|6606|2905|31|5702|8311|7623|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
28|ESTHER HYNEK 10-11 1-H|SWNW   10 155 93 |MTL|18881|4028|2429|31|3662|3566|3479|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
29|HOLM 9-4  2H|SESW   9  155 92 |MTL|20371|1605|536|8|1935|444|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
30|HOLM 9-4 1-H|SESW   9  155 92 |MTL|18981|4730|2160|9|5406|3189|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
31|HOSPITAL 31-36 1-H|NESE   31 156 92 |MTL|19532|919|738|4|544|544|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
32|HYNEK 2 1H|LOT 4  2  155 93 |MTL|16898|569|511|31|646|324|324|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
33|JACK CVANCARA 19-18 1-H|SWSE   19 155 92 |MTL|18628|2354|1012|9|3421|1668|1668|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
34|JEROME ANDERSON 15-10 1-H|SWSE   15 155 92 |MTL|18547|3857|1821|31|4253|2832|2055|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
35|LIFFRIG 29-20 1-H|SWSE   29 156 93 |MTL|18371|2944|2193|31|2887|4009|1508|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
36|MANITOU STATE 36 1-H|SESE   36 156 93 |MTL|17018|2952|1582|31|3270|1168|1168|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
37|ROGER SORENSON 8-5 1H|SWSE   8  155 92 |MTL|19070|0|0|1|0|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
38|ROSS-ALGER 6-7 1-H|SESW   31 156 92 |MTL|18784|5430|2403|31|5518|3950|3950|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
39|SCHA 33-34 1-H|SWNW   33 156 92 |MTL|19861|6998|4265|31|7482|5714|5498|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
40|SORENSON 29-32 1-H|NWNE   29 155 92 |MTL|18654|327|0|17|799|0|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
41|SORENSON 29-32 2-H|SESE   20 155 92 |MTL|19513|8098|3254|31|8982|5579|5522|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
42|STROBECK 27-34 1-H|NWNW   27 155 92 |MTL|17724|1044|631|11|1442|1003|1003|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
43|VACHAL 3-34 1-H|SESW   3  155 93 |MTL|19764|8490|4535|31|9270|7335|6259|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
44|WRIGHT 4-33 1-H|SESW   4  155 93 |MTL|18744|4022|2843|30|3192|3749|3118|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2012_03
45|ROSS  10-18H|SWSE   18 156 92 |MTL|18024|SI|0|0|0|0|0|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
46|ROSS  18-10H|SESE   10 156 92 |MTL|18843|665|456|14|749|557|492|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
47|ROSS  29-1716H|NWNE   17 156 92 |MTL|19722|3679|2145|31|3815|4115|3960|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
48|ROSS  4-05H|SESE   5  156 92 |MTL|17526|1882|1488|31|1880|1583|1428|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
49|ROSS 100-09H|SWSW   9  156 92 |MTL|18444|196|134|5|429|137|112|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
50|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|1246|827|31|1499|873|718|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
51|ROSS 11-27H|SESE    27 156 92 |MTL|18062|272|98|4|429|220|149|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
52|ROSS 12-06H|SESE    6  156 92 |MTL|18118|1124|774|31|1135|829|480|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
53|ROSS 13-15H|SESE    15 156 92 |MTL|18819|1400|806|29|1121|1135|950|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
54|ROSS 15-28H|SESE    28 156 92 |MTL|18763|1175|416|14|1129|1410|1343|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
55|ROSS 20-16H|NWNW    16 156 92 |MTL|16587|871|462|13|1036|668|491|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
56|ROSS 21-04H|LOT1    4  156 92 |MTL|18310|1320|1152|31|1146|893|745|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
57|ROSS 22-07H|SESE    7  156 92 |MTL|19358|2908|1629|31|2916|2898|2743|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
58|ROSS 27-2728H|SESW    27 156 92 |MTL|19560|4326|1141|31|4271|4551|4396|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
59|ROSS 28-1615H|NWNE    16 156 92 |MTL|20295|3310|1486|31|3555|2371|2179|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
60|ROSS 30-0915H|NWNE    9  156 92 |MTL|20296|4867|3100|31|5176|2925|2770|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
61|ROSS 3-04H|LOT3    4  156 92 |MTL|17795|501|382|15|932|402|330|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
62|ROSS 31-0806H|SESW    8  156 92 |MTL|19679|3709|1840|24|3701|2981|2624|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
63|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|4303|2099|31|4370|3363|3208|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
64|ROSS 33-0434H|SESW    4  156 92 |MTL|19793|5625|3668|31|5988|4455|4264|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
65|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|3642|2150|29|3923|3159|2097|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
66|ROSS 5-08H|SWSE    8  156 92 |MTL|17531|1956|1108|31|2205|1457|1260|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
67|ROSS 7-17H|NWNW    17 156 92 |MTL|16586|1118|946|16|1206|708|630|EOG RESOURCES, INC.|ALGER - BAKKE|2012_03
68|ANDERSON      11-13H|NWNW    13 155 92 |MTL|18647|2596|830|31|2562|1235|107|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2012_03
69|BAKKE  11-24H|NWNW    24 155 92 |MTL|17359|2006|596|29|1726|881|518|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2012_03
70|CLIFFORD 14-24H-25|SWSW    24 155 92 |MTL|20514|8911|1745|31|8686|5234|4415|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2012_03
71|EN-ABRAHAMSON-155-93- 3019H-1|SWSE    30 155 93 |MTL|18838|226|128|3|279|263|238|HESS CORPORATION|ALGER - BAKKE|2012_03
72|EN-ABRAHAMSON-155-93- 3019H-2|SWSE    30 155 93 |MTL|18839|2468|1585|31|2479|3119|2843|HESS CORPORATION|ALGER - BAKKE|2012_03
73|EN-ABRAHAMSON-155-93- 3019H-3|SWSE    30 155 93 |MTL|18840|1840|836|12|1849|1839|1633|HESS CORPORATION|ALGER - BAKKE|2012_03
74|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|699|245|23|709|1035|983|HESS CORPORATION|ALGER - BAKKE|2012_03
75|EN-DOBROVOLNY-155-93- 2128H-1|NWNE    21 155 93 |MTL|18405|978|388|31|982|982|909|HESS CORPORATION|ALGER - BAKKE|2012_03
76|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|1269|1967|30|1279|1931|1931|HESS CORPORATION|ALGER - BAKKE|2012_03
77|EN-HYNEK-155-93- 0112H-2|LOT2    1  155 93 |MTL|20940|7903|3013|25|8153|6309|6309|HESS CORPORATION|ALGER - BAKKE|2012_03
78|EN-HYNEK-155-93- 0112H-3|LOT2    1  155 93 |MTL|20941|6449|2509|17|6550|3434|3434|HESS CORPORATION|ALGER - BAKKE|2012_03
79|EN-MEIERS A-156-93- 13H-1|LOT1    18 156 92 |MTL|20696|2701|2893|10|2695|2020|0|HESS CORPORATION|ALGER - BAKKE|2012_03
80|EN-REHAK-155-93- 0718H-1|NENW    7  155 93 |MTL|18674|5409|1204|31|5429|5672|5269|HESS CORPORATION|ALGER - BAKKE|2012_03
81|EN-RIERSGARD-156-93- 1718H-1|NWSW    16 156 93 |MTL|21129|3052|2013|12|3213|7799|4140|HESS CORPORATION|ALGER - BAKKE|2012_03
82|EN-RIERSGARD-156-93- 1718H-2|NWSW    16 156 93 |MTL|21131|12513|8704|16|12195|23364|12263|HESS CORPORATION|ALGER - BAKKE|2012_03
83|EN-SKABO TRUST-155-93- 0631H-1|SWSE    6  155 93 |MTL|18677|2313|933|31|2322|2895|2722|HESS CORPORATION|ALGER - BAKKE|2012_03
84|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|2234|576|31|2240|2120|1953|HESS CORPORATION|ALGER - BAKKE|2012_03
85|EN-STATE C-156-93- 1615H-1|NWSW    16 156 93 |MTL|21130|7122|5540|19|7088|12137|6068|HESS CORPORATION|ALGER - BAKKE|2012_03
86|EN-STATE C-156-93- 1615H-2|NWSW    16 156 93 |MTL|21132|1769|0|1|1724|134|0|HESS CORPORATION|ALGER - BAKKE|2012_03
87|EN-VACHAL-155-93- 0532H-1|SWSE    5  155 93 |MTL|19351|6739|1767|31|6796|3714|3211|HESS CORPORATION|ALGER - BAKKE|2012_03
88|EN-VACHAL-155-93- 0532H-2|SWSE    5  155 93 |MTL|19352|9931|1826|26|10003|7237|6496|HESS CORPORATION|ALGER - BAKKE|2012_03
89|RS-ANDERSON-156-92- 3229H-1|SESE    32 156 92 |MTL|17664|1753|395|31|1632|2035|2035|HESS CORPORATION|ALGER - BAKKE|2012_03
