|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|1180|52|29|1549|1134|971|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2011_09
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|286|1385|16|443|218|105|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_09
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|305|512|30|364|165|38|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_09
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|0|376|7|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2011_09
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|0|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_09
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|81|0|30|97|89|10|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2011_09
6|HOLM 9-4 2H|SESW    9  155 92 |MTL|20371|-|-|-|13989|-|10169|BRIGHAM OIL & GAS, L.P.|ALGER - CONFIDENTIA|2011_09
7|ROSS 28-1615H|NWNE    16 156 92 |MTL|20295|-|-|-|3490|-|2231|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_09
8|ROSS 30-0915H|NWNE    9  156 92 |MTL|20296|-|-|-|5192|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_09
9|ROSS 32-1707H|SESW    17 156 92 |MTL|19767|-|-|-|7182|-|3998|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_09
10|ROSS 34-0533H|SESW    5  156 92 |MTL|19794|-|-|-|7375|-|2858|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2011_09
11|CLIFFORD     14-24H-25|SWSW    24 155 92 |MTL|20514|-|-|-|17226|-|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - CONFIDENTIA|2011_09
12|MALLARD 5692 21-20H|SWNW    20 156 92 |MTL|20202|-|-|-|15709|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2011_09
13|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|2254|1297|30|2081|1353|1353|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_09
14|ALGER STATE 16-21 1-H|SESW    9  155 92 |MTL|20373|22221|12144|30|21884|17916|17819|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_09
15|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|2030|653|16|2049|1076|1076|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2011_09
