|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|AMBER ELIZABETH 36-25H|SESW   36 151 101|MCK|23615|2611|2045|30|2428|2689|2297|MUREX PETROLEUM CORPORATION|ALEXANDER - BAKKE|2014_08
1|BILL 14-23 2TFH|SWSW   11 151 101|MCK|22021|2041|5057|31|2240|2996|590|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
2|BILL 14-23 3H|NWNE   14 151 101|MCK|25091|10521|14269|20|10411|7853|7853|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
3|BILL 14-23 4TFH|NWNE   14 151 101|MCK|25645|3322|8431|10|3304|2224|2224|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
4|BILL 14-23 5TFH|NWNE   14 151 101|MCK|25092|617|1179|1|616|524|524|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
5|BILL 14-23 6H|NWNE   14 151 101|MCK|25644|6322|8043|11|6339|5486|5486|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
6|BILL 14-23 1H|SWSW   11 151 101|MCK|22023|4729|21598|29|4625|5585|1702|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
7|PORTER  35-26 #1TFH|SESW   35 151 101|MCK|23319|2685|6495|31|2449|3635|3416|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
8|PORTER  35-26 #2H|SESW   35 151 101|MCK|23320|2660|5049|31|2521|3237|3098|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
9|TIMBER CREEK 13-24 1TFH|NENW   13 151 101|MCK|23302|4408|9810|28|4322|4629|3137|STATOIL OIL & GAS LP|ALEXANDER - BAKKE|2014_08
10|SKEDSVOLD      23-6|SENW   23 151 101|MCK|9132|538|25|29|452|163|0|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2014_08
11|BOLKEN   24-12|NWSW   24 151 101|MCK|9617|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_08
12|SKEDSVOLD      1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_08
13|SOVIG  25-2|NWNE   25 151 101|MCK|9844|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2014_08
14|HANSEN 2-23|W2SE   23 151 101|MCK|15670|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_08
15|SKEDSVOLD      1|SENE   23 151 101|MCK|8165|SI|0|0|0|0|0|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2014_08
16|ALEXANDRIA 161-100-17-20H-1|NENW   17 161 100|DIV|27921|-|-|-|12212|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_08
17|ALEXANDRIA 161-100-8-5H-1|NENW   17 161 100|DIV|27922|-|-|-|6943|-|0|HUNT OIL COMPANY|ALEXANDRIA - CONFIDENTIA|2014_08
18|ALEXANDRIA    1-33-28HTF|LOT3   1  160 101|DIV|23323|1662|2959|31|1805|1632|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
19|ALEXANDRIA    161-100-24-13H-1|SESW   24 161 100|DIV|26256|4481|7268|31|4221|3569|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
20|ALEXANDRIA    161-100-32-29H-1|SWSE   32 161 100|DIV|27725|7890|11610|31|7587|5335|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
21|ALEXANDRIA 1-26-35H|NENW   26 161 100|DIV|25096|3847|6636|31|3698|1462|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
22|ALEXANDRIA 161-100-18-19H-1|NENW   18 161 100|DIV|25666|3894|6468|30|4274|2203|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
23|ALEXANDRIA 161-100-23-14H-1|NENW   26 161 100|DIV|26259|6212|8363|31|6224|1955|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
24|ALEXANDRIA 161-100-7-6H-1|NENW   18 161 100|DIV|25667|3847|6556|31|4059|1772|0|HUNT OIL COMPANY|ALEXANDRIA - BAKKE|2014_08
25|GARY LEE 31-30H|SESW   31 161 100|DIV|26475|5479|10074|25|5350|2049|0|MUREX PETROLEUM CORPORATION|ALEXANDRIA - BAKKE|2014_08
26|MARVIN 14-34HS|SESW   34 162 100|DIV|26752|7387|9664|29|7363|5209|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_08
27|PAUL 3-4HS|LOT3   4  161 100|DIV|26592|5699|9153|29|5766|3475|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_08
28|TOMLINSON 3-1HS|LOT3   1  161 100|DIV|21888|2365|3875|29|2358|1664|82|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_08
29|TOMLINSON 3-2HS|LOT3   2  161 100|DIV|25533|1106|1182|8|865|614|0|SM ENERGY COMPANY|ALEXANDRIA - BAKKE|2014_08
30|MALLARD 5692 31-22 11T2|NWSW   22 156 92 |MTL|27224|-|-|-|1202|-|998|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_08
31|MALLARD 5692 31-22 12T2|NWSW   22 156 92 |MTL|27221|-|-|-|1668|-|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - CONFIDENTIA|2014_08
