|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD     23-6|SENW    23 151 101|MCK|9132|1256|25|30|1317|1334|1160|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_11
1|BOLKEN   24-12|NWSW    24 151 101|MCK|9617|332|2347|30|434|502|290|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_11
2|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|278|1122|30|165|359|232|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_11
3|SOVIG  25-2|NWNE    25 151 101|MCK|9844|111|417|30|0|180|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_11
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|502|530|30|456|4002|3882|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_11
5|SKEDSVOLD     1|SENE    23 151 101|MCK|8165|74|0|30|44|141|62|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_11
6|ROSS  10-18H|SWSE    18 156 92 |MTL|18024|-|-|-|6564|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2009_11
7|ROSS 1-09H|SWSE    9  156 92 |MTL|17950|-|-|-|3426|-|0|EOG RESOURCES, INC.|ALGER - CONFIDENTIA|2009_11
8|EN-STATE B-155-93- 1609H-1|SESE    16 155 93 |MTL|18229|-|-|-|13088|-|0|HESS CORPORATION|ALGER - CONFIDENTIA|2009_11
9|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|3316|1617|30|3600|2078|2078|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
10|ANDERSON 28-33 1-H|NWNW    28 155 92 |MTL|17351|13774|4649|30|14365|10689|10689|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
11|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1084|371|30|954|633|633|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
12|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|2516|1132|30|2557|2159|2159|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
13|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|587|376|29|467|620|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
14|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|816|671|19|695|1270|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
15|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|10190|6652|30|10357|7839|7839|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_11
16|ROSS  4-05H|SESE    5  156 92 |MTL|17526|3037|2460|18|2737|2233|0|EOG RESOURCES, INC.|ALGER - BAKKE|2009_11
