|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
0|SKEDSVOLD      23-6|SENW    23 151 101|MCK|9132|763|17|31|440|856|676|TAQA NORTH USA, INC.|ALEXANDER - DUPERO|2009_07
1|BOLKEN    24-12|NWSW    24 151 101|MCK|9617|115|2379|31|218|580|357|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_07
2|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|225|999|31|172|352|220|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_07
3|SOVIG   25-2|NWNE    25 151 101|MCK|9844|98|362|31|219|186|0|TAQA NORTH USA, INC.|ALEXANDER - MADISO|2009_07
4|HANSEN 2-23|W2SE    23 151 101|MCK|15670|435|370|31|220|3554|3430|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_07
5|SKEDSVOLD      1|SENE    23 151 101|MCK|8165|60|0|31|46|140|59|TAQA NORTH USA, INC.|ALEXANDER - RED RIVE|2009_07
6|ADIX 25 1-H|NWNW    25 155 92 |MTL|17481|3999|2098|29|4366|4050|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
7|BAKKE 23 1-H|NWNW    23 155 92 |MTL|16893|1468|412|31|1590|2250|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
8|CARKUFF 22 1-H|SESE    22 155 92 |MTL|17165|3211|1456|31|3497|4650|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
9|HYNEK 2 1H|LOT 4   2  155 93 |MTL|16898|880|576|31|887|1030|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
10|MANITOU STATE 36 #1-H|SESE    36 156 93 |MTL|17018|1078|997|29|1072|1590|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
11|STROBECK 27-34 1-H|NWNW    27 155 92 |MTL|17724|1519|344|31|1384|25108|0|BRIGHAM OIL & GAS, L.P.|ALGER - BAKKE|2009_07
12|BAKKE   11-24H|NWNW    24 155 92 |MTL|17359|8880|1725|31|8913|12432|0|FIDELITY EXPLORATION & PRODUCTION COMPANY|ALGER - BAKKE|2009_07
13|EN-CVANCARA-155-93- 1522H-1|NENW    15 155 93 |MTL|17389|2808|585|31|3156|2980|0|HESS CORPORATION|ALGER - BAKKE|2009_07
14|EN-HYNEK-155-93- 0112H-1|NENW    1  155 93 |MTL|17378|2698|830|31|2886|2376|0|HESS CORPORATION|ALGER - BAKKE|2009_07
15|RS-STATE D-155-92- 0203H-1|SESE    2  155 92 |MTL|17792|4417|1150|31|4424|2188|1359|HESS CORPORATION|ALGER - BAKKE|2009_07
16|RS-THOMPSON-155-92- 0112H-1|LOT 4   1  155 92 |MTL|17572|5950|904|30|5947|2681|1686|HESS CORPORATION|ALGER - BAKKE|2009_07
17|MELL 44-21H|SESE    21 156 93 |MTL|17477|1694|747|29|1243|2079|0|OASIS PETROLEUM NORTH AMERICA LLC|ALGER - BAKKE|2009_07
18|MOE STATE 31X-36|NWNE    36 155 95 |WIL|17869|-|-|-|7570|-|0|XTO ENERGY INC.|ALKALI CREEK - CONFIDENTIA|2009_07
19|EN-LABAR-154-94 0310H-1|NWNW    3  154 94 |MTL|17561|2140|308|31|2182|3129|0|HESS CORPORATION|ALKALI CREEK - BAKKE|2009_07
