|WELL_NAME|LOCATION|COUNTY|FILE|OIL|WATER|DAYS|RUNS|GAS|GAS_SOLD|COMPANY|FORMATION|REPORTED_ON
151|STATE 16-1H|NENE   16 152 98 |MCK|16001|665|4649|22|686|517|517|MISSOURI BASIN WELL SERVICE, INC.|BANKS - MADISO|2009_02
152|PEDERSON 1-10H|SESE   10 152 98 |MCK|16196|136|358|23|0|55|0|ZENERGY, INC|BANKS - MADISO|2009_02
153|HIBL  1|NWNW   7  141 97 |DUN|11543|0|0|0|0|10|0|MISSOURI RIVER ROYALTY CORPORATION|BARTA - MADISO|2009_02
154|STEFFAN      12-6H|SWNW   6  141 97 |DUN|14630|1560|208|28|1445|1789|1600|ST MARY LAND & EXPLORATION COMPANY|BARTA - MADISO|2009_02
155|H. JUMA 1-9H|SESE    9  156 93 |MTL|16011|324|70|28|212|317|0|HESS CORPORATION|BASKIN - BAKKE|2009_02
156|CARLSON      8-36|SENE    36 159 95 |WIL|7433|145|2410|22|0|1085|1085|CONDOR PETROLEUM, INC.|BATTLEVIEW - MADISO|2009_02
157|STATE    1-36|SENW    36 159 95 |WIL|10331|42|144|6|225|205|205|CONDOR PETROLEUM, INC.|BATTLEVIEW - MADISO|2009_02
158|CARLSON      2-36|NWNE    36 159 95 |WIL|8000|0|0|0|0|89|89|PINTAIL PETROLEUM, LTD.|BATTLEVIEW - MADISO|2009_02
159|TANDE    4-30|NWNW    30 159 94 |BRK|8690|0|0|0|0|0|0|PINTAIL PETROLEUM, LTD.|BATTLEVIEW - MADISO|2009_02
160|TANDE    6-30|SENW    30 159 94 |BRK|9261|SI|0|0|0|0|0|PINTAIL PETROLEUM, LTD.|BATTLEVIEW - MADISO|2009_02
161|MILLER 24-25-162-96H|SESE    24 162 96 |DIV|16254|316|313|28|277|530|0|SAMSON RESOURCES COMPANY|BAUKOL NOONAN - BAKKE|2009_02
162|MILLER 44-7H|SESE    7  162 95 |DIV|15668|0|0|0|0|0|0|SAMSON RESOURCES COMPANY|BAUKOL NOONAN - BAKKE|2009_02
163|V. OLSON     1|NENE    8  162 95 |DIV|1763|74|304|9|209|32|0|ROCANVILLE CORPORATION|BAUKOL NOONAN - MADISO|2009_02
164|BAUMANN DRAIN - MADISON UNIT     TOTAL : 2 wells||||0|0|0|0|0|0|WARD-WILLISTON COMPANY|BAUMANN DRAIN - MADISO|2009_02
165|COLTER 44-14H|SESE    14 147 96 |DUN|16988|5784|487|27|5813|3917|3917|BURLINGTON RESOURCES OIL & GAS COMPANY LP|BEAR CREEK - BAKKE|2009_02
166|MARTIN FEDERAL 31X-33H|NWNE    33 148 96 |DUN|16914|2466|173|28|2532|2126|2126|ENCORE OPERATING, L.P.|BEAR CREEK - BAKKE|2009_02
167|TYSVER FEDERAL    44-10H|SESE    10 147 96 |DUN|16779|2892|860|28|2748|2192|2192|ENCORE OPERATING, L.P.|BEAR CREEK - BAKKE|2009_02
168|WILD TURKEY FEDERAL 1-22H|SWSE    22 148 96 |DUN|10749|2027|217|28|2272|1367|1367|ENCORE OPERATING, L.P.|BEAR CREEK - BAKKE|2009_02
169|BEAR CREEK - DUPEROW UNIT   TOTAL : 8 wells||||3001|37859|168|4236|1627|662|ENCORE OPERATING, L.P.|BEAR CREEK - DUPERO|2009_02
